index,img,input
15,../../Data_Processing/Scenario3/resources/masks\1286.jpg,"[0.482812,0.249074,0.121875,0.075926,0.415595,0.207745]"
18,../../Data_Processing/Scenario3/resources/masks\655.jpg,"[0.583333,0.355556,0.214583,0.144444,0.725159,0.786499]"
5,../../Data_Processing/Scenario3/resources/masks\697.jpg,"[0.180208,0.347222,0.23125,0.142593,0.577616,0.790162]"
22,../../Data_Processing/Scenario3/resources/masks\82.jpg,"[0.683854,0.256481,0.117708,0.075926,0.601644,0.229199]"
22,../../Data_Processing/Scenario3/resources/masks\917.jpg,"[0.704167,0.324074,0.1875,0.12963,0.790372,0.633700]"
21,../../Data_Processing/Scenario3/resources/masks\997.jpg,"[0.675521,0.342593,0.192708,0.12963,0.807161,0.683935]"
19,../../Data_Processing/Scenario3/resources/masks\1127.jpg,"[0.588021,0.253704,0.115625,0.074074,0.521523,0.195709]"
28,../../Data_Processing/Scenario3/resources/masks\74.jpg,"[0.85625,0.261111,0.129167,0.077778,0.724096,0.223443]"
30,../../Data_Processing/Scenario3/resources/masks\1268.jpg,"[0.952604,0.248148,0.088542,0.077778,0.807775,0.125589]"
6,../../Data_Processing/Scenario3/resources/masks\906.jpg,"[0.204167,0.336111,0.225,0.127778,0.575755,0.700680]"
9,../../Data_Processing/Scenario3/resources/masks\687.jpg,"[0.298438,0.24537,0.126042,0.075926,0.302264,0.203558]"
23,../../Data_Processing/Scenario3/resources/masks\199.jpg,"[0.726562,0.312963,0.157292,0.111111,0.792663,0.624804]"
7,../../Data_Processing/Scenario3/resources/masks\331.jpg,"[0.236979,0.352778,0.230208,0.135185,0.619660,0.791732]"
22,../../Data_Processing/Scenario3/resources/masks\488.jpg,"[0.673438,0.355556,0.207292,0.137037,0.822212,0.732077]"
28,../../Data_Processing/Scenario3/resources/masks\849.jpg,"[0.940104,0.274074,0.119792,0.1,0.730496,0.202512]"
1,../../Data_Processing/Scenario3/resources/masks\279.jpg,"[0.043229,0.238889,0.082292,0.077778,0.059897,0.251701]"
20,../../Data_Processing/Scenario3/resources/masks\338.jpg,"[0.599479,0.361111,0.215625,0.140741,0.764626,0.791209]"
1,../../Data_Processing/Scenario3/resources/masks\1086.jpg,"[0.072396,0.35463,0.144792,0.142593,0.495409,0.790686]"
6,../../Data_Processing/Scenario3/resources/masks\741.jpg,"[0.179167,0.355556,0.241667,0.137037,0.641050,0.799058]"
26,../../Data_Processing/Scenario3/resources/masks\998.jpg,"[0.809896,0.346296,0.207292,0.125926,0.831435,0.677132]"
5,../../Data_Processing/Scenario3/resources/masks\875.jpg,"[0.194271,0.243519,0.128125,0.075926,0.203615,0.201465]"
25,../../Data_Processing/Scenario3/resources/masks\1062.jpg,"[0.761979,0.253704,0.115625,0.077778,0.627226,0.149660]"
20,../../Data_Processing/Scenario3/resources/masks\1171.jpg,"[0.616146,0.252778,0.111458,0.075926,0.736713,0.169021]"
28,../../Data_Processing/Scenario3/resources/masks\141.jpg,"[0.901042,0.262037,0.129167,0.07963,0.747306,0.243851]"
1,../../Data_Processing/Scenario3/resources/masks\882.jpg,"[0.073958,0.35,0.147917,0.140741,0.449889,0.788592]"
29,../../Data_Processing/Scenario3/resources/masks\923.jpg,"[0.938021,0.325926,0.123958,0.107407,0.932271,0.596546]"
22,../../Data_Processing/Scenario3/resources/masks\799.jpg,"[0.696354,0.325926,0.182292,0.122222,0.837529,0.640502]"
9,../../Data_Processing/Scenario3/resources/masks\576.jpg,"[0.305729,0.246296,0.128125,0.077778,0.315024,0.214024]"
26,../../Data_Processing/Scenario3/resources/masks\1117.jpg,"[0.802604,0.261111,0.121875,0.077778,0.695364,0.189430]"
1,../../Data_Processing/Scenario3/resources/masks\957.jpg,"[0.058854,0.240741,0.115625,0.077778,0.121654,0.204082]"
6,../../Data_Processing/Scenario3/resources/masks\274.jpg,"[0.261458,0.247222,0.125,0.075926,0.229280,0.235479]"
19,../../Data_Processing/Scenario3/resources/masks\797.jpg,"[0.579167,0.325926,0.1875,0.122222,0.784953,0.649398]"
22,../../Data_Processing/Scenario3/resources/masks\1103.jpg,"[0.676562,0.37037,0.219792,0.144444,0.771743,0.780743]"
23,../../Data_Processing/Scenario3/resources/masks\856.jpg,"[0.733854,0.258333,0.128125,0.075926,0.588802,0.204082]"
15,../../Data_Processing/Scenario3/resources/masks\1176.jpg,"[0.496354,0.249074,0.117708,0.075926,0.473814,0.178964]"
15,../../Data_Processing/Scenario3/resources/masks\1285.jpg,"[0.514062,0.248148,0.126042,0.077778,0.436903,0.205651]"
16,../../Data_Processing/Scenario3/resources/masks\91.jpg,"[0.500521,0.250926,0.117708,0.072222,0.470829,0.234432]"
30,../../Data_Processing/Scenario3/resources/masks\715.jpg,"[0.946875,0.24537,0.102083,0.068519,0.741907,0.018315]"
1,../../Data_Processing/Scenario3/resources/masks\1.jpg,"[0.064583,0.424074,0.120833,0.166667,0.493466,0.994244]"
3,../../Data_Processing/Scenario3/resources/masks\981.jpg,"[0.121354,0.241667,0.140625,0.07963,0.609210,0.177394]"
9,../../Data_Processing/Scenario3/resources/masks\631.jpg,"[0.326562,0.247222,0.126042,0.07963,0.340422,0.211408]"
15,../../Data_Processing/Scenario3/resources/masks\967.jpg,"[0.500521,0.357407,0.219792,0.137037,0.698861,0.765044]"
9,../../Data_Processing/Scenario3/resources/masks\888.jpg,"[0.3375,0.355556,0.225,0.140741,0.569109,0.790162]"
7,../../Data_Processing/Scenario3/resources/masks\1152.jpg,"[0.219792,0.312037,0.189583,0.112963,0.563056,0.608059]"
22,../../Data_Processing/Scenario3/resources/masks\674.jpg,"[0.686458,0.25463,0.116667,0.075926,0.567494,0.191523]"
28,../../Data_Processing/Scenario3/resources/masks\850.jpg,"[0.910937,0.259259,0.140625,0.074074,0.709822,0.203035]"
9,../../Data_Processing/Scenario3/resources/masks\700.jpg,"[0.310937,0.353704,0.223958,0.140741,0.630048,0.792779]"
4,../../Data_Processing/Scenario3/resources/masks\1241.jpg,"[0.155729,0.244444,0.138542,0.077778,0.223370,0.208791]"
19,../../Data_Processing/Scenario3/resources/masks\87.jpg,"[0.578125,0.251852,0.125,0.077778,0.526145,0.231293]"
28,../../Data_Processing/Scenario3/resources/masks\611.jpg,"[0.915104,0.260185,0.136458,0.072222,0.738410,0.208791]"
20,../../Data_Processing/Scenario3/resources/masks\600.jpg,"[0.64375,0.32963,0.185417,0.114815,0.764954,0.652015]"
20,../../Data_Processing/Scenario3/resources/masks\403.jpg,"[0.645833,0.244444,0.095833,0.059259,0.556430,0.195186]"
8,../../Data_Processing/Scenario3/resources/masks\1029.jpg,"[0.291667,0.24537,0.116667,0.075926,0.285311,0.194662]"
28,../../Data_Processing/Scenario3/resources/masks\1158.jpg,"[0.943229,0.323148,0.113542,0.109259,0.702358,0.597070]"
9,../../Data_Processing/Scenario3/resources/masks\871.jpg,"[0.306771,0.24537,0.123958,0.07963,0.289156,0.200942]"
25,../../Data_Processing/Scenario3/resources/masks\352.jpg,"[0.777083,0.259259,0.122917,0.077778,0.638065,0.204605]"
28,../../Data_Processing/Scenario3/resources/masks\389.jpg,"[0.845833,0.373148,0.2375,0.142593,0.874604,0.767661]"
19,../../Data_Processing/Scenario3/resources/masks\1204.jpg,"[0.614583,0.313889,0.177083,0.109259,0.652236,0.596546]"
22,../../Data_Processing/Scenario3/resources/masks\762.jpg,"[0.6875,0.259259,0.125,0.077778,0.583853,0.239142]"
20,../../Data_Processing/Scenario3/resources/masks\1280.jpg,"[0.655729,0.25463,0.111458,0.075926,0.543240,0.193093]"
28,../../Data_Processing/Scenario3/resources/masks\447.jpg,"[0.897917,0.260185,0.133333,0.075926,0.730455,0.217687]"
26,../../Data_Processing/Scenario3/resources/masks\351.jpg,"[0.809375,0.260185,0.125,0.075926,0.660743,0.205128]"
6,../../Data_Processing/Scenario3/resources/masks\53.jpg,"[0.171875,0.352778,0.239583,0.138889,0.578127,0.811094]"
16,../../Data_Processing/Scenario3/resources/masks\90.jpg,"[0.51875,0.250926,0.122917,0.075926,0.484612,0.233386]"
26,../../Data_Processing/Scenario3/resources/masks\236.jpg,"[0.844271,0.349074,0.207292,0.124074,0.805628,0.678179]"
28,../../Data_Processing/Scenario3/resources/masks\607.jpg,"[0.91875,0.326852,0.1625,0.116667,0.916075,0.610152]"
27,../../Data_Processing/Scenario3/resources/masks\919.jpg,"[0.83125,0.32963,0.189583,0.114815,0.853111,0.616954]"
14,../../Data_Processing/Scenario3/resources/masks\571.jpg,"[0.447917,0.249074,0.127083,0.07963,0.431177,0.211931]"
26,../../Data_Processing/Scenario3/resources/masks\1163.jpg,"[0.8125,0.258333,0.127083,0.075926,0.932087,0.125589]"
5,../../Data_Processing/Scenario3/resources/masks\1039.jpg,"[0.164583,0.35463,0.235417,0.142593,0.589538,0.789639]"
15,../../Data_Processing/Scenario3/resources/masks\461.jpg,"[0.478125,0.250926,0.125,0.083333,0.433386,0.239142]"
17,../../Data_Processing/Scenario3/resources/masks\1129.jpg,"[0.544271,0.252778,0.117708,0.075926,0.481912,0.197802]"
13,../../Data_Processing/Scenario3/resources/masks\515.jpg,"[0.435417,0.247222,0.11875,0.07963,0.427149,0.186813]"
2,../../Data_Processing/Scenario3/resources/masks\478.jpg,"[0.091667,0.347222,0.16875,0.138889,0.565101,0.782313]"
4,../../Data_Processing/Scenario3/resources/masks\529.jpg,"[0.09375,0.239815,0.13125,0.075926,0.180794,0.190999]"
28,../../Data_Processing/Scenario3/resources/masks\393.jpg,"[0.893229,0.256481,0.132292,0.072222,0.773829,0.173731]"
22,../../Data_Processing/Scenario3/resources/masks\62.jpg,"[0.696354,0.362037,0.215625,0.142593,0.771784,0.811094]"
15,../../Data_Processing/Scenario3/resources/masks\360.jpg,"[0.490104,0.25,0.126042,0.077778,0.424327,0.201465]"
26,../../Data_Processing/Scenario3/resources/masks\559.jpg,"[0.805729,0.259259,0.121875,0.077778,0.697920,0.204082]"
28,../../Data_Processing/Scenario3/resources/masks\26.jpg,"[0.896354,0.262037,0.123958,0.075926,0.667021,0.241235]"
16,../../Data_Processing/Scenario3/resources/masks\680.jpg,"[0.508333,0.248148,0.120833,0.077778,0.447291,0.197802]"
22,../../Data_Processing/Scenario3/resources/masks\708.jpg,"[0.673958,0.364815,0.216667,0.137037,0.787959,0.793825]"
26,../../Data_Processing/Scenario3/resources/masks\388.jpg,"[0.833854,0.374074,0.236458,0.148148,0.853950,0.774464]"
19,../../Data_Processing/Scenario3/resources/masks\60.jpg,"[0.590625,0.360185,0.2125,0.142593,0.733461,0.811094]"
20,../../Data_Processing/Scenario3/resources/masks\1016.jpg,"[0.610417,0.251852,0.11875,0.077778,0.569600,0.185767]"
4,../../Data_Processing/Scenario3/resources/masks\884.jpg,"[0.127604,0.348148,0.232292,0.140741,0.490031,0.789639]"
23,../../Data_Processing/Scenario3/resources/masks\489.jpg,"[0.741146,0.355556,0.205208,0.137037,0.849083,0.726321]"
6,../../Data_Processing/Scenario3/resources/masks\527.jpg,"[0.180729,0.242593,0.128125,0.077778,0.233942,0.188906]"
24,../../Data_Processing/Scenario3/resources/masks\760.jpg,"[0.739583,0.259259,0.127083,0.077778,0.619149,0.237572]"
3,../../Data_Processing/Scenario3/resources/masks\1144.jpg,"[0.068229,0.353704,0.136458,0.133333,0.175641,0.206175]"
9,../../Data_Processing/Scenario3/resources/masks\102.jpg,"[0.279167,0.24537,0.125,0.075926,0.311466,0.246468]"
10,../../Data_Processing/Scenario3/resources/masks\743.jpg,"[0.327083,0.358333,0.222917,0.142593,0.696836,0.799581]"
1,../../Data_Processing/Scenario3/resources/masks\3.jpg,"[0.099479,0.42963,0.198958,0.185185,0.518149,0.994767]"
29,../../Data_Processing/Scenario3/resources/masks\1157.jpg,"[0.925,0.322222,0.15,0.111111,0.682563,0.599163]"
4,../../Data_Processing/Scenario3/resources/masks\183.jpg,"[0.144792,0.298148,0.183333,0.103704,0.508476,0.624280]"
11,../../Data_Processing/Scenario3/resources/masks\825.jpg,"[0.405208,0.248148,0.129167,0.077778,0.352815,0.222397]"
3,../../Data_Processing/Scenario3/resources/masks\535.jpg,"[0.116667,0.37963,0.222917,0.155556,0.555510,0.844584]"
9,../../Data_Processing/Scenario3/resources/masks\632.jpg,"[0.298958,0.246296,0.129167,0.077778,0.319564,0.211931]"
22,../../Data_Processing/Scenario3/resources/masks\198.jpg,"[0.688542,0.316667,0.154167,0.114815,0.774156,0.625327]"
6,../../Data_Processing/Scenario3/resources/masks\580.jpg,"[0.188542,0.244444,0.133333,0.077778,0.218687,0.214547]"
7,../../Data_Processing/Scenario3/resources/masks\778.jpg,"[0.261979,0.246296,0.138542,0.077778,0.294800,0.237049]"
28,../../Data_Processing/Scenario3/resources/masks\927.jpg,"[0.882812,0.260185,0.136458,0.075926,0.731314,0.198325]"
4,../../Data_Processing/Scenario3/resources/masks\479.jpg,"[0.124479,0.349074,0.230208,0.142593,0.589927,0.778127]"
30,../../Data_Processing/Scenario3/resources/masks\609.jpg,"[0.948958,0.262037,0.1,0.07963,0.779820,0.208268]"
22,../../Data_Processing/Scenario3/resources/masks\562.jpg,"[0.723437,0.255556,0.123958,0.074074,0.631950,0.206698]"
7,../../Data_Processing/Scenario3/resources/masks\1293.jpg,"[0.269271,0.246296,0.123958,0.077778,0.259565,0.221873]"
15,../../Data_Processing/Scenario3/resources/masks\1070.jpg,"[0.510417,0.246296,0.114583,0.074074,0.451381,0.203558]"
23,../../Data_Processing/Scenario3/resources/masks\547.jpg,"[0.708854,0.374074,0.230208,0.148148,0.784319,0.800628]"
7,../../Data_Processing/Scenario3/resources/masks\977.jpg,"[0.283333,0.244444,0.129167,0.077778,0.708983,0.160126]"
23,../../Data_Processing/Scenario3/resources/masks\149.jpg,"[0.719792,0.259259,0.122917,0.077778,0.616879,0.246991]"
24,../../Data_Processing/Scenario3/resources/masks\1219.jpg,"[0.742188,0.258333,0.121875,0.075926,0.623914,0.192569]"
11,../../Data_Processing/Scenario3/resources/masks\517.jpg,"[0.394271,0.246296,0.117708,0.077778,0.396495,0.186813]"
4,../../Data_Processing/Scenario3/resources/masks\329.jpg,"[0.133854,0.35,0.240625,0.137037,0.578025,0.791209]"
7,../../Data_Processing/Scenario3/resources/masks\591.jpg,"[0.232813,0.334259,0.223958,0.124074,0.588413,0.695447]"
1,../../Data_Processing/Scenario3/resources/masks\114.jpg,"[0.051042,0.347222,0.1,0.127778,0.471361,0.799058]"
21,../../Data_Processing/Scenario3/resources/masks\291.jpg,"[0.619792,0.381481,0.235417,0.155556,0.784585,0.813187]"
1,../../Data_Processing/Scenario3/resources/masks\586.jpg,"[0.040104,0.237963,0.073958,0.083333,0.088464,0.215071]"
17,../../Data_Processing/Scenario3/resources/masks\89.jpg,"[0.54375,0.251852,0.11875,0.077778,0.498415,0.232339]"
23,../../Data_Processing/Scenario3/resources/masks\80.jpg,"[0.725521,0.258333,0.123958,0.075926,0.633709,0.227630]"
12,../../Data_Processing/Scenario3/resources/masks\1288.jpg,"[0.419271,0.250926,0.117708,0.072222,0.372324,0.211408]"
22,../../Data_Processing/Scenario3/resources/masks\857.jpg,"[0.708333,0.257407,0.11875,0.077778,0.569089,0.204082]"
15,../../Data_Processing/Scenario3/resources/masks\159.jpg,"[0.48125,0.250926,0.11875,0.075926,0.438662,0.244375]"
11,../../Data_Processing/Scenario3/resources/masks\1025.jpg,"[0.394792,0.247222,0.122917,0.07963,0.372733,0.192569]"
28,../../Data_Processing/Scenario3/resources/masks\999.jpg,"[0.863021,0.34537,0.203125,0.12037,0.852907,0.670330]"
9,../../Data_Processing/Scenario3/resources/masks\521.jpg,"[0.308854,0.24537,0.121875,0.075926,0.333572,0.186813]"
6,../../Data_Processing/Scenario3/resources/masks\735.jpg,"[0.167708,0.227778,0.108333,0.066667,0.100489,0.004710]"
22,../../Data_Processing/Scenario3/resources/masks\231.jpg,"[0.695833,0.35,0.204167,0.12963,0.734300,0.703820]"
24,../../Data_Processing/Scenario3/resources/masks\64.jpg,"[0.742708,0.364815,0.214583,0.137037,0.809840,0.809524]"
3,../../Data_Processing/Scenario3/resources/masks\324.jpg,"[0.121354,0.24537,0.138542,0.07963,0.193697,0.243851]"
15,../../Data_Processing/Scenario3/resources/masks\409.jpg,"[0.491146,0.249074,0.123958,0.075926,0.451749,0.200942]"
9,../../Data_Processing/Scenario3/resources/masks\41.jpg,"[0.317188,0.248148,0.130208,0.077778,0.257909,0.254840]"
4,../../Data_Processing/Scenario3/resources/masks\638.jpg,"[0.1375,0.242593,0.139583,0.077778,0.193820,0.216641]"
28,../../Data_Processing/Scenario3/resources/masks\612.jpg,"[0.885417,0.257407,0.1375,0.074074,0.717961,0.208791]"
25,../../Data_Processing/Scenario3/resources/masks\1262.jpg,"[0.784375,0.346296,0.189583,0.118519,0.828940,0.655678]"
15,../../Data_Processing/Scenario3/resources/masks\335.jpg,"[0.453125,0.357407,0.225,0.140741,0.702603,0.792779]"
5,../../Data_Processing/Scenario3/resources/masks\961.jpg,"[0.167187,0.352778,0.253125,0.142593,0.516533,0.777603]"
25,../../Data_Processing/Scenario3/resources/masks\843.jpg,"[0.744271,0.368519,0.213542,0.140741,0.758921,0.788592]"
18,../../Data_Processing/Scenario3/resources/masks\1068.jpg,"[0.5875,0.249074,0.1125,0.075926,0.495102,0.189953]"
2,../../Data_Processing/Scenario3/resources/masks\986.jpg,"[0.099479,0.339815,0.180208,0.135185,0.538537,0.737834]"
27,../../Data_Processing/Scenario3/resources/masks\259.jpg,"[0.848958,0.260185,0.141667,0.07963,0.654506,0.231816]"
25,../../Data_Processing/Scenario3/resources/masks\29.jpg,"[0.784896,0.260185,0.121875,0.075926,0.585796,0.244375]"
23,../../Data_Processing/Scenario3/resources/masks\63.jpg,"[0.692187,0.362963,0.211458,0.137037,0.790740,0.810570]"
27,../../Data_Processing/Scenario3/resources/masks\550.jpg,"[0.792188,0.374074,0.234375,0.148148,0.836404,0.789116]"
6,../../Data_Processing/Scenario3/resources/masks\275.jpg,"[0.220833,0.247222,0.125,0.07963,0.198196,0.237572]"
22,../../Data_Processing/Scenario3/resources/masks\1260.jpg,"[0.700521,0.34537,0.201042,0.124074,0.781947,0.674516]"
15,../../Data_Processing/Scenario3/resources/masks\158.jpg,"[0.503125,0.251852,0.122917,0.074074,0.454837,0.244375]"
4,../../Data_Processing/Scenario3/resources/masks\953.jpg,"[0.160938,0.243519,0.130208,0.075926,0.201080,0.202512]"
26,../../Data_Processing/Scenario3/resources/masks\1210.jpg,"[0.855729,0.322222,0.188542,0.107407,0.805178,0.593407]"
9,../../Data_Processing/Scenario3/resources/masks\1076.jpg,"[0.319271,0.24537,0.128125,0.075926,0.309707,0.251701]"
6,../../Data_Processing/Scenario3/resources/masks\377.jpg,"[0.207813,0.381481,0.263542,0.155556,0.614077,0.836735]"
7,../../Data_Processing/Scenario3/resources/masks\481.jpg,"[0.229167,0.353704,0.23125,0.137037,0.640130,0.768707]"
3,../../Data_Processing/Scenario3/resources/masks\639.jpg,"[0.110417,0.242593,0.14375,0.077778,0.174639,0.217164]"
7,../../Data_Processing/Scenario3/resources/masks\319.jpg,"[0.255729,0.247222,0.136458,0.07963,0.309646,0.239142]"
28,../../Data_Processing/Scenario3/resources/masks\605.jpg,"[0.867708,0.327778,0.189583,0.114815,0.878714,0.620094]"
17,../../Data_Processing/Scenario3/resources/masks\913.jpg,"[0.553646,0.333333,0.182292,0.122222,0.705916,0.658294]"
1,../../Data_Processing/Scenario3/resources/masks\429.jpg,"[0.116146,0.441667,0.232292,0.190741,0.573915,0.977499]"
21,../../Data_Processing/Scenario3/resources/masks\32.jpg,"[0.675521,0.256481,0.121875,0.075926,0.503916,0.248038]"
22,../../Data_Processing/Scenario3/resources/masks\262.jpg,"[0.735417,0.264815,0.135417,0.096296,0.574671,0.230246]"
28,../../Data_Processing/Scenario3/resources/masks\662.jpg,"[0.903646,0.364815,0.192708,0.137037,0.843807,0.765568]"
25,../../Data_Processing/Scenario3/resources/masks\918.jpg,"[0.795312,0.32963,0.186458,0.114815,0.833787,0.622187]"
17,../../Data_Processing/Scenario3/resources/masks\358.jpg,"[0.563021,0.250926,0.123958,0.07963,0.480276,0.200942]"
2,../../Data_Processing/Scenario3/resources/masks\371.jpg,"[0.092708,0.240741,0.133333,0.077778,0.123903,0.219780]"
26,../../Data_Processing/Scenario3/resources/masks\660.jpg,"[0.792188,0.363889,0.228125,0.135185,0.809922,0.773940]"
24,../../Data_Processing/Scenario3/resources/masks\548.jpg,"[0.759375,0.373148,0.225,0.146296,0.801701,0.796965]"
20,../../Data_Processing/Scenario3/resources/masks\229.jpg,"[0.642188,0.350926,0.205208,0.127778,0.707859,0.713762]"
20,../../Data_Processing/Scenario3/resources/masks\84.jpg,"[0.644792,0.25463,0.11875,0.072222,0.569743,0.230246]"
17,../../Data_Processing/Scenario3/resources/masks\336.jpg,"[0.509896,0.360185,0.219792,0.142593,0.723503,0.792779]"
28,../../Data_Processing/Scenario3/resources/masks\1005.jpg,"[0.909896,0.258333,0.128125,0.07963,0.761498,0.172161]"
29,../../Data_Processing/Scenario3/resources/masks\847.jpg,"[0.923958,0.367593,0.152083,0.135185,0.827754,0.774464]"
2,../../Data_Processing/Scenario3/resources/masks\641.jpg,"[0.067187,0.239815,0.115625,0.07963,0.135764,0.218734]"
28,../../Data_Processing/Scenario3/resources/masks\1113.jpg,"[0.894792,0.260185,0.127083,0.07963,0.759105,0.182627]"
25,../../Data_Processing/Scenario3/resources/masks\1061.jpg,"[0.788021,0.25,0.123958,0.077778,0.649291,0.141811]"
26,../../Data_Processing/Scenario3/resources/masks\395.jpg,"[0.845313,0.25463,0.123958,0.072222,0.723482,0.180010]"
12,../../Data_Processing/Scenario3/resources/masks\910.jpg,"[0.43125,0.332407,0.19375,0.124074,0.648760,0.676086]"
15,../../Data_Processing/Scenario3/resources/masks\837.jpg,"[0.46875,0.362963,0.222917,0.140741,0.645754,0.801675]"
24,../../Data_Processing/Scenario3/resources/masks\1277.jpg,"[0.723437,0.257407,0.109375,0.07037,0.611358,0.183673]"
4,../../Data_Processing/Scenario3/resources/masks\7.jpg,"[0.183333,0.430556,0.283333,0.187037,0.571870,0.995290]"
10,../../Data_Processing/Scenario3/resources/masks\98.jpg,"[0.357292,0.248148,0.13125,0.077778,0.371465,0.241235]"
6,../../Data_Processing/Scenario3/resources/masks\216.jpg,"[0.23125,0.346296,0.233333,0.137037,0.534795,0.750392]"
30,../../Data_Processing/Scenario3/resources/masks\445.jpg,"[0.942708,0.419444,0.114583,0.172222,0.869348,0.841444]"
29,../../Data_Processing/Scenario3/resources/masks\444.jpg,"[0.920833,0.42037,0.158333,0.17037,0.847426,0.854526]"
12,../../Data_Processing/Scenario3/resources/masks\96.jpg,"[0.4,0.247222,0.122917,0.075926,0.400442,0.238619]"
17,../../Data_Processing/Scenario3/resources/masks\59.jpg,"[0.511458,0.359259,0.214583,0.137037,0.714382,0.811094]"
23,../../Data_Processing/Scenario3/resources/masks\232.jpg,"[0.721354,0.350926,0.203125,0.127778,0.747981,0.698587]"
25,../../Data_Processing/Scenario3/resources/masks\855.jpg,"[0.756771,0.258333,0.123958,0.075926,0.608638,0.204605]"
2,../../Data_Processing/Scenario3/resources/masks\737.jpg,"[0.082292,0.225926,0.120833,0.07037,0.034846,0.001570]"
6,../../Data_Processing/Scenario3/resources/masks\185.jpg,"[0.223438,0.300926,0.180208,0.105556,0.543547,0.624804]"
20,../../Data_Processing/Scenario3/resources/masks\438.jpg,"[0.616146,0.437963,0.290625,0.187037,0.733809,0.917844]"
2,../../Data_Processing/Scenario3/resources/masks\880.jpg,"[0.056771,0.238889,0.107292,0.074074,0.092534,0.206175]"
11,../../Data_Processing/Scenario3/resources/masks\1095.jpg,"[0.390104,0.362037,0.213542,0.142593,0.635590,0.791732]"
1,../../Data_Processing/Scenario3/resources/masks\373.jpg,"[0.05,0.385185,0.097917,0.133333,0.526247,0.854003]"
4,../../Data_Processing/Scenario3/resources/masks\214.jpg,"[0.151562,0.344444,0.236458,0.137037,0.505286,0.752486]"
20,../../Data_Processing/Scenario3/resources/masks\935.jpg,"[0.643229,0.255556,0.121875,0.077778,0.549314,0.202512]"
19,../../Data_Processing/Scenario3/resources/masks\457.jpg,"[0.6,0.256481,0.125,0.07963,0.518128,0.235479]"
1,../../Data_Processing/Scenario3/resources/masks\1194.jpg,"[0.059375,0.239815,0.1125,0.083333,0.115110,0.198849]"
10,../../Data_Processing/Scenario3/resources/masks\465.jpg,"[0.352083,0.249074,0.133333,0.07963,0.341874,0.241758]"
6,../../Data_Processing/Scenario3/resources/masks\526.jpg,"[0.200521,0.243519,0.134375,0.075926,0.251079,0.188383]"
12,../../Data_Processing/Scenario3/resources/masks\95.jpg,"[0.423438,0.248148,0.121875,0.077778,0.414736,0.237572]"
26,../../Data_Processing/Scenario3/resources/masks\65.jpg,"[0.790104,0.365741,0.223958,0.138889,0.829104,0.807954]"
13,../../Data_Processing/Scenario3/resources/masks\1179.jpg,"[0.430208,0.247222,0.125,0.075926,0.415677,0.180534]"
5,../../Data_Processing/Scenario3/resources/masks\471.jpg,"[0.172396,0.247222,0.144792,0.07963,0.214433,0.243328]"
17,../../Data_Processing/Scenario3/resources/masks\839.jpg,"[0.575521,0.362037,0.213542,0.146296,0.693135,0.798012]"
21,../../Data_Processing/Scenario3/resources/masks\1065.jpg,"[0.676562,0.252778,0.117708,0.075926,0.561011,0.170591]"
4,../../Data_Processing/Scenario3/resources/masks\536.jpg,"[0.1375,0.378704,0.272917,0.157407,0.573526,0.840921]"
11,../../Data_Processing/Scenario3/resources/masks\731.jpg,"[0.356771,0.234259,0.109375,0.064815,0.254146,0.009942]"
27,../../Data_Processing/Scenario3/resources/masks\717.jpg,"[0.894271,0.24537,0.115625,0.068519,0.682931,0.017792]"
11,../../Data_Processing/Scenario3/resources/masks\39.jpg,"[0.400521,0.25,0.128125,0.077778,0.312468,0.253271]"
20,../../Data_Processing/Scenario3/resources/masks\16.jpg,"[0.615104,0.440741,0.280208,0.192593,0.724280,0.997384]"
3,../../Data_Processing/Scenario3/resources/masks\472.jpg,"[0.148958,0.246296,0.14375,0.081481,0.192982,0.243328]"
15,../../Data_Processing/Scenario3/resources/masks\704.jpg,"[0.467708,0.357407,0.2125,0.140741,0.699495,0.795918]"
6,../../Data_Processing/Scenario3/resources/masks\321.jpg,"[0.203125,0.246296,0.1375,0.077778,0.264187,0.240712]"
24,../../Data_Processing/Scenario3/resources/masks\18.jpg,"[0.697396,0.45,0.301042,0.188889,0.756835,0.998430]"
23,../../Data_Processing/Scenario3/resources/masks\253.jpg,"[0.677083,0.443519,0.29375,0.194444,0.785342,0.958137]"
29,../../Data_Processing/Scenario3/resources/masks\925.jpg,"[0.941146,0.259259,0.117708,0.088889,0.888039,0.187336]"
6,../../Data_Processing/Scenario3/resources/masks\988.jpg,"[0.164062,0.339815,0.232292,0.135185,0.579763,0.731031]"
3,../../Data_Processing/Scenario3/resources/masks\370.jpg,"[0.130729,0.241667,0.136458,0.075926,0.155375,0.217164]"
22,../../Data_Processing/Scenario3/resources/masks\1167.jpg,"[0.728646,0.256481,0.121875,0.07963,0.864890,0.145997]"
1,../../Data_Processing/Scenario3/resources/masks\180.jpg,"[0.059896,0.284259,0.117708,0.109259,0.455389,0.622711]"
28,../../Data_Processing/Scenario3/resources/masks\497.jpg,"[0.859896,0.258333,0.132292,0.072222,0.728104,0.188906]"
28,../../Data_Processing/Scenario3/resources/masks\851.jpg,"[0.875,0.261111,0.127083,0.077778,0.689332,0.203558]"
2,../../Data_Processing/Scenario3/resources/masks\959.jpg,"[0.09375,0.346296,0.177083,0.148148,0.474898,0.778127]"
