index,img,input
10,../../Data_Processing/Scenario5/resources/masks\1089.jpg,"[0.353125, 0.21574074074074073, 0.15833333333333333, 0.09814814814814815, 0.4806346339308389, 0.07142857132970185]"
31,../../Data_Processing/Scenario5/resources/masks\1090.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.046961269259286335, 0.10173160182847395]"
11,../../Data_Processing/Scenario5/resources/masks\1091.jpg,"[0.36822916666666666, 0.16574074074074074, 0.10729166666666666, 0.06111111111111111, 0.6477699554577523, 0.8398268395172482]"
7,../../Data_Processing/Scenario5/resources/masks\1092.jpg,"[0.25416666666666665, 0.2175925925925926, 0.17083333333333334, 0.09814814814814815, 0.5221978202480302, 0.015151515172487487]"
12,../../Data_Processing/Scenario5/resources/masks\1093.jpg,"[0.4192708333333333, 0.21666666666666667, 0.15520833333333334, 0.09259259259259259, 0.4347406662466216, 0.07683982688027349]"
30,../../Data_Processing/Scenario5/resources/masks\1094.jpg,"[0.9385416666666667, 0.17222222222222222, 0.10416666666666667, 0.07037037037037037, 0.14759549270786151, 1.0]"
7,../../Data_Processing/Scenario5/resources/masks\1095.jpg,"[0.24791666666666667, 0.21574074074074073, 0.16875, 0.09814814814814815, 0.5561667453479029, 0.08116883110541483]"
17,../../Data_Processing/Scenario5/resources/masks\1096.jpg,"[0.5619791666666667, 0.21296296296296297, 0.15104166666666666, 0.08888888888888889, 0.367705917366165, 0.10281385284631]"
7,../../Data_Processing/Scenario5/resources/masks\1097.jpg,"[0.24739583333333334, 0.17685185185185184, 0.121875, 0.06481481481481481, 0.6462100531590939, 0.8106060606515006]"
24,../../Data_Processing/Scenario5/resources/masks\1098.jpg,"[0.7786458333333334, 0.2111111111111111, 0.16770833333333332, 0.0962962962962963, 0.2260216333851283, 0.05627705615721436]"
22,../../Data_Processing/Scenario5/resources/masks\1099.jpg,"[0.6958333333333333, 0.21851851851851853, 0.16875, 0.1, 0.3298577615443267, 0.1266233767766744]"
16,../../Data_Processing/Scenario5/resources/masks\1100.jpg,"[0.5109375, 0.17037037037037037, 0.121875, 0.07407407407407407, 0.4411239506650633, 0.8030303030652569]"
3,../../Data_Processing/Scenario5/resources/masks\1101.jpg,"[0.09895833333333333, 0.16111111111111112, 0.11458333333333333, 0.06296296296296296, 0.8941113688185537, 0.835497835445904]"
12,../../Data_Processing/Scenario5/resources/masks\1102.jpg,"[0.4239583333333333, 0.21666666666666667, 0.16458333333333333, 0.0962962962962963, 0.4420475770163246, 0.03896103879525764]"
28,../../Data_Processing/Scenario5/resources/masks\1103.jpg,"[0.9010416666666666, 0.2101851851851852, 0.17291666666666666, 0.09444444444444444, 0.1271320375229645, 0.09632034643169944]"
13,../../Data_Processing/Scenario5/resources/masks\1104.jpg,"[0.43020833333333336, 0.21388888888888888, 0.16041666666666668, 0.09444444444444444, 0.4117321073013034, 0.0703463203118658]"
14,../../Data_Processing/Scenario5/resources/masks\1105.jpg,"[0.4734375, 0.21296296296296297, 0.16354166666666667, 0.09259259259259259, 0.392028078241055, 0.06926406929402974]"
4,../../Data_Processing/Scenario5/resources/masks\1106.jpg,"[0.13854166666666667, 0.21481481481481482, 0.17291666666666666, 0.1, 0.6084029474012007, 0.0703463203118658]"
30,../../Data_Processing/Scenario5/resources/masks\1107.jpg,"[0.9536458333333333, 0.20092592592592592, 0.09270833333333334, 0.09444444444444444, 0.05558178198772891, 0.11038961027875661]"
25,../../Data_Processing/Scenario5/resources/masks\1108.jpg,"[0.7901041666666667, 0.16666666666666666, 0.12395833333333334, 0.06666666666666667, 0.2134603148533864, 0.8722943720516924]"
25,../../Data_Processing/Scenario5/resources/masks\1109.jpg,"[0.7921875, 0.1685185185185185, 0.11979166666666667, 0.06666666666666667, 0.20379302559643123, 0.9047619045861366]"
19,../../Data_Processing/Scenario5/resources/masks\1110.jpg,"[0.6125, 0.21666666666666667, 0.1625, 0.1, 0.3326081155953056, 0.03896103879525764]"
21,../../Data_Processing/Scenario5/resources/masks\1111.jpg,"[0.6520833333333333, 0.1675925925925926, 0.11875, 0.07222222222222222, 0.3328133659004472, 0.83658008646374]"
15,../../Data_Processing/Scenario5/resources/masks\1112.jpg,"[0.48385416666666664, 0.21574074074074073, 0.15729166666666666, 0.09814814814814815, 0.40953592906983155, 0.04004329012068795]"
9,../../Data_Processing/Scenario5/resources/masks\1113.jpg,"[0.3307291666666667, 0.21481481481481482, 0.16354166666666667, 0.0962962962962963, 0.506578272200305, 0.08116883110541483]"
2,../../Data_Processing/Scenario5/resources/masks\1114.jpg,"[0.0578125, 0.17407407407407408, 0.10729166666666666, 0.07407407407407407, 0.799963054948283, 0.7662337659980771]"
12,../../Data_Processing/Scenario5/resources/masks\1115.jpg,"[0.4239583333333333, 0.21388888888888888, 0.16041666666666668, 0.09444444444444444, 0.4298557090309207, 0.07359307351917108]"
27,../../Data_Processing/Scenario5/resources/masks\1116.jpg,"[0.8838541666666667, 0.22314814814814815, 0.19270833333333334, 0.09814814814814815, 0.22099300096020347, 0.13095238100181575]"
2,../../Data_Processing/Scenario5/resources/masks\1117.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.7011966092633706, 0.0790043289159456]"
22,../../Data_Processing/Scenario5/resources/masks\1118.jpg,"[0.6895833333333333, 0.16666666666666666, 0.125, 0.07407407407407407, 0.29506783522388774, 0.8073593072903983]"
30,../../Data_Processing/Scenario5/resources/masks\1119.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.0, 0.9209956709302572]"
4,../../Data_Processing/Scenario5/resources/masks\1120.jpg,"[0.1390625, 0.21666666666666667, 0.16979166666666667, 0.1, 0.5900946203838304, 0.0790043289159456]"
2,../../Data_Processing/Scenario5/resources/masks\1121.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.6957164261788015, 0.06385281405105236]"
23,../../Data_Processing/Scenario5/resources/masks\1122.jpg,"[0.728125, 0.16944444444444445, 0.125, 0.07222222222222222, 0.27281870240321815, 0.8138528138588059]"
28,../../Data_Processing/Scenario5/resources/masks\1123.jpg,"[0.9161458333333333, 0.2111111111111111, 0.16770833333333332, 0.09259259259259259, 0.14129430841730997, 0.12012987020826672]"
2,../../Data_Processing/Scenario5/resources/masks\1124.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.695039100182043, 0.08008658008757877]"
25,../../Data_Processing/Scenario5/resources/masks\1125.jpg,"[0.8296875, 0.2101851851851852, 0.165625, 0.09074074074074075, 0.1807434166017518, 0.08982683970949462]"
28,../../Data_Processing/Scenario5/resources/masks\1126.jpg,"[0.9255208333333333, 0.2111111111111111, 0.14895833333333333, 0.0962962962962963, 0.12317070667310873, 0.054112554121542256]"
24,../../Data_Processing/Scenario5/resources/masks\1127.jpg,"[0.7421875, 0.1685185185185185, 0.11979166666666667, 0.07037037037037037, 0.24701873935755983, 0.9004329002071981]"
20,../../Data_Processing/Scenario5/resources/masks\1128.jpg,"[0.63125, 0.1685185185185185, 0.1, 0.07037037037037037, 0.34313745613677216, 0.7662337659980771]"
20,../../Data_Processing/Scenario5/resources/masks\1129.jpg,"[0.6260416666666667, 0.17037037037037037, 0.10416666666666667, 0.07037037037037037, 0.34576466001049966, 0.814935064876642]"
23,../../Data_Processing/Scenario5/resources/masks\1130.jpg,"[0.7239583333333334, 0.21666666666666667, 0.16458333333333333, 0.09259259259259259, 0.2637671640616877, 0.03679653675958554]"
11,../../Data_Processing/Scenario5/resources/masks\1131.jpg,"[0.3848958333333333, 0.21666666666666667, 0.165625, 0.0962962962962963, 0.47860265594056356, 0.08658008665598646]"
17,../../Data_Processing/Scenario5/resources/masks\1132.jpg,"[0.5385416666666667, 0.21944444444444444, 0.16875, 0.09814814814814815, 0.3661460150675065, 0.003246753361102411]"
26,../../Data_Processing/Scenario5/resources/masks\1133.jpg,"[0.83125, 0.21388888888888888, 0.16875, 0.09444444444444444, 0.19658873997200713, 0.03896103879525764]"
30,../../Data_Processing/Scenario5/resources/masks\1134.jpg,"[0.93125, 0.17407407407407408, 0.1375, 0.07407407407407407, 0.2023767985069967, 0.9339826837594785]"
28,../../Data_Processing/Scenario5/resources/masks\1135.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.12688573715387785, 0.08766233767382252]"
17,../../Data_Processing/Scenario5/resources/masks\1136.jpg,"[0.5614583333333333, 0.21203703703703702, 0.15833333333333333, 0.09074074074074075, 0.40965907924708295, 0.1266233767766744]"
19,../../Data_Processing/Scenario5/resources/masks\1137.jpg,"[0.6041666666666666, 0.21481481481481482, 0.16458333333333333, 0.0962962962962963, 0.3414544036462784, 0.09848484846737154]"
9,../../Data_Processing/Scenario5/resources/masks\1138.jpg,"[0.3182291666666667, 0.21574074074074073, 0.16354166666666667, 0.09444444444444444, 0.5056135957850988, 0.0930735929167999]"
22,../../Data_Processing/Scenario5/resources/masks\1139.jpg,"[0.6807291666666667, 0.1648148148148148, 0.12395833333333334, 0.07037037037037037, 0.3088401305399226, 0.8398268395172482]"
28,../../Data_Processing/Scenario5/resources/masks\1140.jpg,"[0.93125, 0.1638888888888889, 0.12083333333333333, 0.06851851851851852, 0.09437408920738483, 0.8495670994467583]"
17,../../Data_Processing/Scenario5/resources/masks\1141.jpg,"[0.5442708333333334, 0.21574074074074073, 0.165625, 0.09814814814814815, 0.3778452823293209, 0.09523809526006626]"
15,../../Data_Processing/Scenario5/resources/masks\1142.jpg,"[0.49895833333333334, 0.21388888888888888, 0.16041666666666668, 0.09444444444444444, 0.4080376018525068, 0.08874458869165856]"
26,../../Data_Processing/Scenario5/resources/masks\1143.jpg,"[0.8223958333333333, 0.1675925925925926, 0.11979166666666667, 0.06851851851851852, 0.19940066911890367, 0.8300865800491295]"
6,../../Data_Processing/Scenario5/resources/masks\1144.jpg,"[0.21979166666666666, 0.21574074074074073, 0.15833333333333333, 0.10185185185185185, 0.5483672338400266, 0.07792207789810954]"
12,../../Data_Processing/Scenario5/resources/masks\1145.jpg,"[0.4473958333333333, 0.21203703703703702, 0.15520833333333334, 0.09074074074074075, 0.43859937193661463, 0.09956709948520759]"
25,../../Data_Processing/Scenario5/resources/masks\1146.jpg,"[0.8072916666666666, 0.21203703703703702, 0.16875, 0.09074074074074075, 0.19722501590482047, 0.08333333344868118]"
20,../../Data_Processing/Scenario5/resources/masks\1147.jpg,"[0.6677083333333333, 0.21944444444444444, 0.16458333333333333, 0.10555555555555556, 0.28638574741411144, 0.001082251017836051]"
15,../../Data_Processing/Scenario5/resources/masks\1148.jpg,"[0.48489583333333336, 0.16944444444444445, 0.121875, 0.07592592592592592, 0.442027051984352, 0.8030303030652569]"
25,../../Data_Processing/Scenario5/resources/masks\1149.jpg,"[0.8052083333333333, 0.1675925925925926, 0.12083333333333333, 0.06851851851851852, 0.21109993638071808, 0.826839826688027]"
20,../../Data_Processing/Scenario5/resources/masks\1150.jpg,"[0.5713541666666667, 0.16944444444444445, 0.121875, 0.07592592592592592, 0.39194597812774873, 0.7911255409462776]"
4,../../Data_Processing/Scenario5/resources/masks\1151.jpg,"[0.10729166666666666, 0.21851851851851853, 0.1875, 0.1, 0.6046058167925413, 0.02164502174089518]"
4,../../Data_Processing/Scenario5/resources/masks\1152.jpg,"[0.11822916666666666, 0.17777777777777778, 0.12395833333333334, 0.06666666666666667, 0.7379364134607787, 0.7445887444109791]"
11,../../Data_Processing/Scenario5/resources/masks\1153.jpg,"[0.3671875, 0.175, 0.12395833333333334, 0.06851851851851852, 0.5446316783272849, 0.7965367964968493]"
18,../../Data_Processing/Scenario5/resources/masks\1154.jpg,"[0.5729166666666666, 0.21574074074074073, 0.16458333333333333, 0.09444444444444444, 0.3435069066685263, 0.06060606053615282]"
14,../../Data_Processing/Scenario5/resources/masks\1155.jpg,"[0.446875, 0.17037037037037037, 0.11875, 0.07037037037037037, 0.48991194762406737, 0.8073593072903983]"
20,../../Data_Processing/Scenario5/resources/masks\1156.jpg,"[0.6453125, 0.21296296296296297, 0.14895833333333333, 0.0962962962962963, 0.2965661624412125, 0.09523809526006626]"
30,../../Data_Processing/Scenario5/resources/masks\1157.jpg,"[0.9411458333333333, 0.20092592592592592, 0.11770833333333333, 0.09074074074074075, 0.08316742266915983, 0.09740259744953549]"
18,../../Data_Processing/Scenario5/resources/masks\1158.jpg,"[0.5864583333333333, 0.21388888888888888, 0.15625, 0.09074074074074075, 0.3961125592681622, 0.1255411254512441]"
7,../../Data_Processing/Scenario5/resources/masks\1159.jpg,"[0.2265625, 0.17777777777777778, 0.13645833333333332, 0.06666666666666667, 0.6510950103602109, 0.7510822511331839]"
6,../../Data_Processing/Scenario5/resources/masks\1160.jpg,"[0.22291666666666668, 0.21574074074074073, 0.16458333333333333, 0.10185185185185185, 0.5692206646032342, 0.08008658008757877]"
5,../../Data_Processing/Scenario5/resources/masks\1161.jpg,"[0.16197916666666667, 0.17777777777777778, 0.13020833333333334, 0.07037037037037037, 0.7160156811225019, 0.7251082250133503]"
15,../../Data_Processing/Scenario5/resources/masks\1162.jpg,"[0.4671875, 0.1685185185185185, 0.121875, 0.07037037037037037, 0.4737382237714191, 0.8322510822385987]"
28,../../Data_Processing/Scenario5/resources/masks\1163.jpg,"[0.9364583333333333, 0.2111111111111111, 0.12708333333333333, 0.09259259259259259, 0.09026908314830512, 0.10281385284631]"
20,../../Data_Processing/Scenario5/resources/masks\1164.jpg,"[0.6692708333333334, 0.21574074074074073, 0.16354166666666667, 0.10185185185185185, 0.29699718806888425, 0.03787878777742159]"
28,../../Data_Processing/Scenario5/resources/masks\1165.jpg,"[0.9369791666666667, 0.21296296296296297, 0.12604166666666666, 0.09259259259259259, 0.11140986432996057, 0.051948051932073025]"
2,../../Data_Processing/Scenario5/resources/masks\1166.jpg,"[0.052083333333333336, 0.17222222222222222, 0.09791666666666667, 0.08148148148148149, 0.8149258020166382, 0.7662337659980771]"
30,../../Data_Processing/Scenario5/resources/masks\1167.jpg,"[0.9619791666666667, 0.19537037037037036, 0.07395833333333333, 0.09074074074074075, 0.05079944993189074, 0.12229437224393883]"
6,../../Data_Processing/Scenario5/resources/masks\1168.jpg,"[0.16666666666666666, 0.21388888888888888, 0.17916666666666667, 0.09814814814814815, 0.5744340222867441, 0.08549783563815042]"
16,../../Data_Processing/Scenario5/resources/masks\1169.jpg,"[0.5317708333333333, 0.21851851851851853, 0.16145833333333334, 0.09259259259259259, 0.38484431764860344, 0.03787878777742159]"
6,../../Data_Processing/Scenario5/resources/masks\1170.jpg,"[0.13125, 0.175, 0.125, 0.07592592592592592, 0.7284948995263536, 0.7683982683413435]"
12,../../Data_Processing/Scenario5/resources/masks\1171.jpg,"[0.42291666666666666, 0.21574074074074073, 0.16666666666666666, 0.09444444444444444, 0.4316003366027482, 0.061688311707786]"
17,../../Data_Processing/Scenario5/resources/masks\1172.jpg,"[0.5359375, 0.17222222222222222, 0.115625, 0.07407407407407407, 0.42047577020699733, 0.7867965367211363]"
17,../../Data_Processing/Scenario5/resources/masks\1173.jpg,"[0.578125, 0.2212962962962963, 0.16666666666666666, 0.09814814814814815, 0.33759569795628536, 0.0]"
17,../../Data_Processing/Scenario5/resources/masks\1174.jpg,"[0.5604166666666667, 0.2175925925925926, 0.15625, 0.09444444444444444, 0.34995176618288565, 0.05952380951831677]"
30,../../Data_Processing/Scenario5/resources/masks\1175.jpg,"[0.9385416666666667, 0.16574074074074074, 0.09166666666666666, 0.06111111111111111, 0.07284333244741878, 0.8593073592224713]"
30,../../Data_Processing/Scenario5/resources/masks\1176.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.026374663911721864, 0.877705627602264]"
9,../../Data_Processing/Scenario5/resources/masks\1177.jpg,"[0.3078125, 0.17592592592592593, 0.121875, 0.07407407407407407, 0.5995771843822004, 0.7467532466004483]"
9,../../Data_Processing/Scenario5/resources/masks\1178.jpg,"[0.32135416666666666, 0.20277777777777778, 0.15520833333333334, 0.09074074074074075, 0.5548736684357197, 0.11580086582932826]"
28,../../Data_Processing/Scenario5/resources/masks\1179.jpg,"[0.8854166666666666, 0.1675925925925926, 0.12083333333333333, 0.06851851851851852, 0.13402844769696823, 0.8528138526540636]"
30,../../Data_Processing/Scenario5/resources/masks\1180.jpg,"[0.9390625, 0.2037037037037037, 0.121875, 0.09259259259259259, 0.09642659222963273, 0.054112554121542256]"
17,../../Data_Processing/Scenario5/resources/masks\1181.jpg,"[0.5239583333333333, 0.1712962962962963, 0.12916666666666668, 0.07222222222222222, 0.42983518401353205, 0.7846320346854642]"
9,../../Data_Processing/Scenario5/resources/masks\1182.jpg,"[0.34322916666666664, 0.21481481481481482, 0.16354166666666667, 0.0962962962962963, 0.4984914102739809, 0.08225108212325087]"
15,../../Data_Processing/Scenario5/resources/masks\1183.jpg,"[0.50625, 0.2101851851851852, 0.15416666666666667, 0.08703703703703704, 0.4430533035100599, 0.123376623415572]"
12,../../Data_Processing/Scenario5/resources/masks\1184.jpg,"[0.4109375, 0.21666666666666667, 0.16145833333333334, 0.0962962962962963, 0.43999507399407667, 0.06060606053615282]"
24,../../Data_Processing/Scenario5/resources/masks\1185.jpg,"[0.7729166666666667, 0.1675925925925926, 0.12083333333333333, 0.06851851851851852, 0.23014716446159664, 0.8008658007219905]"
6,../../Data_Processing/Scenario5/resources/masks\1186.jpg,"[0.16927083333333334, 0.17777777777777778, 0.12604166666666666, 0.07407407407407407, 0.6943617741852846, 0.7478354976182844]"
3,../../Data_Processing/Scenario5/resources/masks\1187.jpg,"[0.08697916666666666, 0.21666666666666667, 0.16770833333333332, 0.0962962962962963, 0.6221957677346241, 0.06060606053615282]"
25,../../Data_Processing/Scenario5/resources/masks\1188.jpg,"[0.7859375, 0.1685185185185185, 0.11979166666666667, 0.06666666666666667, 0.22097247594281483, 0.8030303030652569]"
9,../../Data_Processing/Scenario5/resources/masks\1189.jpg,"[0.3338541666666667, 0.21666666666666667, 0.165625, 0.0962962962962963, 0.4688943166196633, 0.11471861465769508]"
6,../../Data_Processing/Scenario5/resources/masks\1190.jpg,"[0.2015625, 0.17777777777777778, 0.115625, 0.07407407407407407, 0.6865006875814906, 0.7683982683413435]"
11,../../Data_Processing/Scenario5/resources/masks\1191.jpg,"[0.378125, 0.21574074074074073, 0.16666666666666666, 0.09814814814814815, 0.4590833521534842, 0.057359307482644666]"
9,../../Data_Processing/Scenario5/resources/masks\1192.jpg,"[0.32708333333333334, 0.1935185185185185, 0.12708333333333333, 0.08703703703703704, 0.547648857779323, 0.11580086582932826]"
15,../../Data_Processing/Scenario5/resources/masks\1193.jpg,"[0.5026041666666666, 0.21388888888888888, 0.165625, 0.09444444444444444, 0.3856037437732521, 0.0930735929167999]"
4,../../Data_Processing/Scenario5/resources/masks\1194.jpg,"[0.21458333333333332, 0.18796296296296297, 0.09791666666666667, 0.06851851851851852, 0.6951006752779606, 0.10606060605361528]"
8,../../Data_Processing/Scenario5/resources/masks\1195.jpg,"[0.3046875, 0.21666666666666667, 0.165625, 0.0962962962962963, 0.5277806284778782, 0.08333333344868118]"
30,../../Data_Processing/Scenario5/resources/masks\1196.jpg,"[0.9401041666666666, 0.19907407407407407, 0.115625, 0.09074074074074075, 0.0670963239763743, 0.10822510839688164]"
4,../../Data_Processing/Scenario5/resources/masks\1197.jpg,"[0.13072916666666667, 0.17407407407407408, 0.134375, 0.07407407407407407, 0.7361712608569786, 0.765151514980241]"
9,../../Data_Processing/Scenario5/resources/masks\1198.jpg,"[0.3260416666666667, 0.21944444444444444, 0.16458333333333333, 0.09444444444444444, 0.48991194762406737, 0.051948051932073025]"
5,../../Data_Processing/Scenario5/resources/masks\1199.jpg,"[0.1796875, 0.21574074074074073, 0.171875, 0.09814814814814815, 0.55848607377121, 0.11255411262202297]"
24,../../Data_Processing/Scenario5/resources/masks\1200.jpg,"[0.7739583333333333, 0.1675925925925926, 0.11458333333333333, 0.06851851851851852, 0.2349705465813799, 0.8225108224628858]"
18,../../Data_Processing/Scenario5/resources/masks\1201.jpg,"[0.5604166666666667, 0.21481481481481482, 0.15416666666666667, 0.09259259259259259, 0.33223866504896754, 0.07467532484460139]"
30,../../Data_Processing/Scenario5/resources/masks\1202.jpg,"[0.9385416666666667, 0.16574074074074074, 0.10416666666666667, 0.06481481481481481, 0.08560990128430224, 0.8517316016362275]"
4,../../Data_Processing/Scenario5/resources/masks\1203.jpg,"[0.1484375, 0.21388888888888888, 0.178125, 0.09814814814814815, 0.6022249132879005, 0.0703463203118658]"
22,../../Data_Processing/Scenario5/resources/masks\1204.jpg,"[0.6911458333333333, 0.2111111111111111, 0.16145833333333334, 0.09259259259259259, 0.26345928861126733, 0.10497835503577924]"
2,../../Data_Processing/Scenario5/resources/masks\1205.jpg,"[0.05677083333333333, 0.175, 0.11354166666666667, 0.07592592592592592, 0.797500051315752, 0.743506493393143]"
28,../../Data_Processing/Scenario5/resources/masks\1206.jpg,"[0.9161458333333333, 0.21388888888888888, 0.16770833333333332, 0.09444444444444444, 0.13390529751971683, 0.04761904770693169]"
22,../../Data_Processing/Scenario5/resources/masks\1207.jpg,"[0.68125, 0.1685185185185185, 0.12708333333333333, 0.07037037037037037, 0.3048993247220394, 0.7770562767916261]"
17,../../Data_Processing/Scenario5/resources/masks\1208.jpg,"[0.5395833333333333, 0.17222222222222222, 0.12083333333333333, 0.07777777777777778, 0.4221998727468523, 0.753246753168856]"
30,../../Data_Processing/Scenario5/resources/masks\1209.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.13595780054196474, 0.13744588757022344]"
11,../../Data_Processing/Scenario5/resources/masks\1210.jpg,"[0.38385416666666666, 0.21851851851851853, 0.17395833333333333, 0.0962962962962963, 0.4526590176710974, 0.009740259775712974]"
21,../../Data_Processing/Scenario5/resources/masks\1211.jpg,"[0.6520833333333333, 0.17037037037037037, 0.11041666666666666, 0.07037037037037037, 0.33336754171995425, 0.8019480517398266]"
20,../../Data_Processing/Scenario5/resources/masks\1212.jpg,"[0.6260416666666667, 0.21574074074074073, 0.1625, 0.09814814814814815, 0.3227150510012363, 0.03787878777742159]"
2,../../Data_Processing/Scenario5/resources/masks\1213.jpg,"[0.05416666666666667, 0.20925925925925926, 0.09583333333333334, 0.08888888888888889, 0.6829909074058631, 0.08008658008757877]"
17,../../Data_Processing/Scenario5/resources/masks\1214.jpg,"[0.553125, 0.16666666666666666, 0.11458333333333333, 0.07037037037037037, 0.4782947804901432, 0.8744588742411616]"
11,../../Data_Processing/Scenario5/resources/masks\1215.jpg,"[0.35104166666666664, 0.17407407407407408, 0.12708333333333333, 0.07407407407407407, 0.5567414461993825, 0.761904761926733]"
24,../../Data_Processing/Scenario5/resources/masks\1216.jpg,"[0.7510416666666667, 0.1675925925925926, 0.11875, 0.06851851851851852, 0.22858726216293818, 0.8571428571867992]"
28,../../Data_Processing/Scenario5/resources/masks\1217.jpg,"[0.9359375, 0.16666666666666666, 0.11979166666666667, 0.06666666666666667, 0.09429198907949464, 0.8538961039794939]"
22,../../Data_Processing/Scenario5/resources/masks\1218.jpg,"[0.6921875, 0.16666666666666666, 0.128125, 0.07037037037037037, 0.30364729788838524, 0.8225108224628858]"
2,../../Data_Processing/Scenario5/resources/masks\1219.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8276718458215492, 0.7413419913574709]"
11,../../Data_Processing/Scenario5/resources/masks\1220.jpg,"[0.3885416666666667, 0.21388888888888888, 0.1625, 0.09444444444444444, 0.4735945485476113, 0.08333333344868118]"
6,../../Data_Processing/Scenario5/resources/masks\1221.jpg,"[0.20260416666666667, 0.21666666666666667, 0.171875, 0.1, 0.5590402495907171, 0.06385281405105236]"
6,../../Data_Processing/Scenario5/resources/masks\1222.jpg,"[0.18489583333333334, 0.21666666666666667, 0.17395833333333333, 0.1, 0.5680507378683024, 0.06277056272562205]"
20,../../Data_Processing/Scenario5/resources/masks\1223.jpg,"[0.6447916666666667, 0.17037037037037037, 0.09791666666666667, 0.06666666666666667, 0.33825249892107123, 0.8030303030652569]"
22,../../Data_Processing/Scenario5/resources/masks\1224.jpg,"[0.7229166666666667, 0.2111111111111111, 0.1625, 0.09259259259259259, 0.2309065905862453, 0.12987012967638545]"
29,../../Data_Processing/Scenario5/resources/masks\1225.jpg,"[0.9317708333333333, 0.16574074074074074, 0.128125, 0.06481481481481481, 0.10560128076299846, 0.8571428571867992]"
22,../../Data_Processing/Scenario5/resources/masks\1226.jpg,"[0.684375, 0.21388888888888888, 0.16666666666666666, 0.09074074074074075, 0.2656965169066842, 0.08008658008757877]"
23,../../Data_Processing/Scenario5/resources/masks\1227.jpg,"[0.7291666666666666, 0.21203703703703702, 0.1625, 0.09074074074074075, 0.2424621826388358, 0.08333333344868118]"
12,../../Data_Processing/Scenario5/resources/masks\1228.jpg,"[0.3958333333333333, 0.175, 0.12083333333333333, 0.06851851851851852, 0.5225467457623957, 0.8008658007219905]"
23,../../Data_Processing/Scenario5/resources/masks\1229.jpg,"[0.721875, 0.16666666666666666, 0.125, 0.07407407407407407, 0.28667309784714323, 0.8116883115155396]"
7,../../Data_Processing/Scenario5/resources/masks\1230.jpg,"[0.25104166666666666, 0.21388888888888888, 0.16458333333333333, 0.09814814814814815, 0.5501734365077717, 0.07683982688027349]"
8,../../Data_Processing/Scenario5/resources/masks\1231.jpg,"[0.26510416666666664, 0.21481481481481482, 0.16979166666666667, 0.0962962962962963, 0.5056341208170713, 0.11363636363985903]"
24,../../Data_Processing/Scenario5/resources/masks\1232.jpg,"[0.7276041666666667, 0.16666666666666666, 0.121875, 0.07407407407407407, 0.27351655343194914, 0.816017315894478]"
4,../../Data_Processing/Scenario5/resources/masks\1233.jpg,"[0.13541666666666666, 0.21574074074074073, 0.17708333333333334, 0.10185185185185185, 0.5970320806217793, 0.034632034723913435]"
6,../../Data_Processing/Scenario5/resources/masks\1234.jpg,"[0.196875, 0.17962962962962964, 0.12916666666666668, 0.07777777777777778, 0.6820878060719905, 0.7932900431357468]"
2,../../Data_Processing/Scenario5/resources/masks\1235.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.702202335742522, 0.06385281405105236]"
2,../../Data_Processing/Scenario5/resources/masks\1236.jpg,"[0.058854166666666666, 0.20185185185185187, 0.11770833333333333, 0.0962962962962963, 0.6359680630506591, 0.05952380951831677]"
20,../../Data_Processing/Scenario5/resources/masks\1237.jpg,"[0.6197916666666666, 0.21574074074074073, 0.15833333333333333, 0.09814814814814815, 0.31709119270744324, 0.05952380951831677]"
12,../../Data_Processing/Scenario5/resources/masks\1238.jpg,"[0.4203125, 0.20833333333333334, 0.146875, 0.09074074074074075, 0.4976293590040535, 0.11904761919043066]"
26,../../Data_Processing/Scenario5/resources/masks\1239.jpg,"[0.8239583333333333, 0.16944444444444445, 0.12916666666666668, 0.06851851851851852, 0.19254530900884506, 0.8311688309131684]"
7,../../Data_Processing/Scenario5/resources/masks\1240.jpg,"[0.22447916666666667, 0.17592592592592593, 0.134375, 0.07037037037037037, 0.6539069395071074, 0.7932900431357468]"
30,../../Data_Processing/Scenario5/resources/masks\1241.jpg,"[0.9302083333333333, 0.19907407407407407, 0.13541666666666666, 0.08703703703703704, 0.08236694649515, 0.11580086582932826]"
21,../../Data_Processing/Scenario5/resources/masks\1242.jpg,"[0.6520833333333333, 0.17222222222222222, 0.11666666666666667, 0.07407407407407407, 0.3293446357887647, 0.814935064876642]"
11,../../Data_Processing/Scenario5/resources/masks\1243.jpg,"[0.4015625, 0.21666666666666667, 0.16145833333333334, 0.09259259259259259, 0.4437716795707634, 0.05844155850048072]"
25,../../Data_Processing/Scenario5/resources/masks\1244.jpg,"[0.8130208333333333, 0.16944444444444445, 0.103125, 0.07592592592592592, 0.2768621333663802, 0.9469696968962938]"
9,../../Data_Processing/Scenario5/resources/masks\1245.jpg,"[0.31354166666666666, 0.21851851851851853, 0.16458333333333333, 0.0962962962962963, 0.5055314956572086, 0.03787878777742159]"
