index,img,input
30,../../Data_Processing/Scenario3/resources/masks\445.jpg,"[0.942708,0.419444,0.114583,0.172222,0.869348,0.841444]"
30,../../Data_Processing/Scenario3/resources/masks\446.jpg,"[0.941146,0.258333,0.113542,0.075926,0.777591,0.212454]"
28,../../Data_Processing/Scenario3/resources/masks\447.jpg,"[0.897917,0.260185,0.133333,0.075926,0.730455,0.217687]"
27,../../Data_Processing/Scenario3/resources/masks\448.jpg,"[0.867188,0.259259,0.130208,0.074074,0.707020,0.220304]"
26,../../Data_Processing/Scenario3/resources/masks\449.jpg,"[0.843229,0.260185,0.128125,0.075926,0.683687,0.222920]"
25,../../Data_Processing/Scenario3/resources/masks\450.jpg,"[0.813021,0.259259,0.128125,0.077778,0.660436,0.225013]"
24,../../Data_Processing/Scenario3/resources/masks\451.jpg,"[0.783333,0.259259,0.127083,0.077778,0.637574,0.227106]"
24,../../Data_Processing/Scenario3/resources/masks\452.jpg,"[0.753125,0.258333,0.127083,0.075926,0.617615,0.228676]"
23,../../Data_Processing/Scenario3/resources/masks\453.jpg,"[0.722396,0.258333,0.121875,0.075926,0.597656,0.230246]"
21,../../Data_Processing/Scenario3/resources/masks\454.jpg,"[0.684896,0.257407,0.121875,0.077778,0.577739,0.231816]"
20,../../Data_Processing/Scenario3/resources/masks\455.jpg,"[0.659896,0.257407,0.121875,0.077778,0.557862,0.232862]"
20,../../Data_Processing/Scenario3/resources/masks\456.jpg,"[0.631771,0.256481,0.123958,0.07963,0.537985,0.233909]"
19,../../Data_Processing/Scenario3/resources/masks\457.jpg,"[0.6,0.256481,0.125,0.07963,0.518128,0.235479]"
17,../../Data_Processing/Scenario3/resources/masks\458.jpg,"[0.56875,0.25463,0.120833,0.07963,0.498313,0.236525]"
17,../../Data_Processing/Scenario3/resources/masks\459.jpg,"[0.545312,0.25463,0.123958,0.07963,0.478661,0.237572]"
15,../../Data_Processing/Scenario3/resources/masks\460.jpg,"[0.507292,0.253704,0.122917,0.081481,0.456064,0.238095]"
15,../../Data_Processing/Scenario3/resources/masks\461.jpg,"[0.478125,0.250926,0.125,0.083333,0.433386,0.239142]"
14,../../Data_Processing/Scenario3/resources/masks\462.jpg,"[0.444792,0.250926,0.129167,0.083333,0.410646,0.239665]"
11,../../Data_Processing/Scenario3/resources/masks\463.jpg,"[0.413542,0.251852,0.13125,0.081481,0.387804,0.240712]"
11,../../Data_Processing/Scenario3/resources/masks\464.jpg,"[0.382292,0.25,0.133333,0.081481,0.364880,0.241235]"
10,../../Data_Processing/Scenario3/resources/masks\465.jpg,"[0.352083,0.249074,0.133333,0.07963,0.341874,0.241758]"
9,../../Data_Processing/Scenario3/resources/masks\466.jpg,"[0.329167,0.249074,0.13125,0.083333,0.318521,0.242805]"
9,../../Data_Processing/Scenario3/resources/masks\467.jpg,"[0.297396,0.248148,0.132292,0.081481,0.298133,0.242805]"
7,../../Data_Processing/Scenario3/resources/masks\468.jpg,"[0.267708,0.248148,0.1375,0.081481,0.277540,0.243328]"
7,../../Data_Processing/Scenario3/resources/masks\469.jpg,"[0.239063,0.248148,0.136458,0.081481,0.256702,0.243328]"
6,../../Data_Processing/Scenario3/resources/masks\470.jpg,"[0.213542,0.248148,0.1375,0.081481,0.235680,0.243328]"
5,../../Data_Processing/Scenario3/resources/masks\471.jpg,"[0.172396,0.247222,0.144792,0.07963,0.214433,0.243328]"
3,../../Data_Processing/Scenario3/resources/masks\472.jpg,"[0.148958,0.246296,0.14375,0.081481,0.192982,0.243328]"
3,../../Data_Processing/Scenario3/resources/masks\473.jpg,"[0.113542,0.24537,0.14375,0.07963,0.171305,0.243328]"
2,../../Data_Processing/Scenario3/resources/masks\474.jpg,"[0.071875,0.244444,0.135417,0.081481,0.149302,0.242805]"
1,../../Data_Processing/Scenario3/resources/masks\475.jpg,"[0.055208,0.244444,0.110417,0.085185,0.127032,0.242805]"
1,../../Data_Processing/Scenario3/resources/masks\476.jpg,"[0.038542,0.239815,0.072917,0.087037,0.104538,0.242805]"
1,../../Data_Processing/Scenario3/resources/masks\477.jpg,"[0.0625,0.353704,0.114583,0.140741,0.540459,0.785453]"
2,../../Data_Processing/Scenario3/resources/masks\478.jpg,"[0.091667,0.347222,0.16875,0.138889,0.565101,0.782313]"
4,../../Data_Processing/Scenario3/resources/masks\479.jpg,"[0.124479,0.349074,0.230208,0.142593,0.589927,0.778127]"
6,../../Data_Processing/Scenario3/resources/masks\480.jpg,"[0.172917,0.352778,0.23125,0.135185,0.614936,0.773940]"
7,../../Data_Processing/Scenario3/resources/masks\481.jpg,"[0.229167,0.353704,0.23125,0.137037,0.640130,0.768707]"
9,../../Data_Processing/Scenario3/resources/masks\482.jpg,"[0.296875,0.35463,0.220833,0.138889,0.665508,0.762951]"
11,../../Data_Processing/Scenario3/resources/masks\483.jpg,"[0.343229,0.35463,0.221875,0.138889,0.690988,0.759288]"
13,../../Data_Processing/Scenario3/resources/masks\484.jpg,"[0.432292,0.35463,0.225,0.138889,0.716836,0.754055]"
15,../../Data_Processing/Scenario3/resources/masks\485.jpg,"[0.472917,0.353704,0.210417,0.137037,0.742868,0.748823]"
17,../../Data_Processing/Scenario3/resources/masks\486.jpg,"[0.542188,0.356481,0.215625,0.138889,0.769105,0.743066]"
20,../../Data_Processing/Scenario3/resources/masks\487.jpg,"[0.609375,0.356481,0.214583,0.138889,0.795567,0.737834]"
22,../../Data_Processing/Scenario3/resources/masks\488.jpg,"[0.673438,0.355556,0.207292,0.137037,0.822212,0.732077]"
23,../../Data_Processing/Scenario3/resources/masks\489.jpg,"[0.741146,0.355556,0.205208,0.137037,0.849083,0.726321]"
25,../../Data_Processing/Scenario3/resources/masks\490.jpg,"[0.802083,0.355556,0.210417,0.137037,0.876158,0.720565]"
27,../../Data_Processing/Scenario3/resources/masks\491.jpg,"[0.846875,0.35463,0.216667,0.135185,0.903581,0.714809]"
28,../../Data_Processing/Scenario3/resources/masks\492.jpg,"[0.9,0.352778,0.2,0.131481,0.931147,0.709576]"
29,../../Data_Processing/Scenario3/resources/masks\493.jpg,"[0.928125,0.35463,0.14375,0.131481,0.958651,0.703820]"
29,../../Data_Processing/Scenario3/resources/masks\494.jpg,"[0.942708,0.258333,0.110417,0.072222,0.793828,0.185243]"
28,../../Data_Processing/Scenario3/resources/masks\495.jpg,"[0.913542,0.257407,0.141667,0.074074,0.760639,0.187336]"
28,../../Data_Processing/Scenario3/resources/masks\496.jpg,"[0.882292,0.256481,0.135417,0.072222,0.744279,0.188383]"
28,../../Data_Processing/Scenario3/resources/masks\497.jpg,"[0.859896,0.258333,0.132292,0.072222,0.728104,0.188906]"
26,../../Data_Processing/Scenario3/resources/masks\498.jpg,"[0.832292,0.258333,0.133333,0.075926,0.712092,0.189430]"
26,../../Data_Processing/Scenario3/resources/masks\499.jpg,"[0.80625,0.258333,0.11875,0.075926,0.696243,0.189953]"
25,../../Data_Processing/Scenario3/resources/masks\500.jpg,"[0.782292,0.256481,0.11875,0.075926,0.680416,0.190476]"
24,../../Data_Processing/Scenario3/resources/masks\501.jpg,"[0.757292,0.255556,0.122917,0.074074,0.664915,0.190476]"
24,../../Data_Processing/Scenario3/resources/masks\502.jpg,"[0.741667,0.256481,0.122917,0.075926,0.649578,0.190999]"
23,../../Data_Processing/Scenario3/resources/masks\503.jpg,"[0.717187,0.255556,0.117708,0.074074,0.634384,0.190999]"
22,../../Data_Processing/Scenario3/resources/masks\504.jpg,"[0.691667,0.255556,0.122917,0.074074,0.619333,0.190999]"
21,../../Data_Processing/Scenario3/resources/masks\505.jpg,"[0.66875,0.25463,0.120833,0.075926,0.604425,0.190476]"
20,../../Data_Processing/Scenario3/resources/masks\506.jpg,"[0.651563,0.252778,0.121875,0.07963,0.589681,0.190476]"
20,../../Data_Processing/Scenario3/resources/masks\507.jpg,"[0.630729,0.253704,0.117708,0.077778,0.575080,0.189953]"
20,../../Data_Processing/Scenario3/resources/masks\508.jpg,"[0.603125,0.252778,0.122917,0.075926,0.560091,0.189430]"
19,../../Data_Processing/Scenario3/resources/masks\509.jpg,"[0.580729,0.250926,0.121875,0.075926,0.543363,0.188383]"
17,../../Data_Processing/Scenario3/resources/masks\510.jpg,"[0.560417,0.25,0.122917,0.077778,0.526615,0.187860]"
16,../../Data_Processing/Scenario3/resources/masks\511.jpg,"[0.542188,0.25,0.117708,0.074074,0.509846,0.187336]"
16,../../Data_Processing/Scenario3/resources/masks\512.jpg,"[0.518229,0.249074,0.123958,0.075926,0.493057,0.187336]"
15,../../Data_Processing/Scenario3/resources/masks\513.jpg,"[0.510938,0.246296,0.096875,0.07037,0.476227,0.186813]"
14,../../Data_Processing/Scenario3/resources/masks\514.jpg,"[0.441146,0.249074,0.101042,0.07963,0.442261,0.186813]"
13,../../Data_Processing/Scenario3/resources/masks\515.jpg,"[0.435417,0.247222,0.11875,0.07963,0.427149,0.186813]"
12,../../Data_Processing/Scenario3/resources/masks\516.jpg,"[0.414583,0.247222,0.122917,0.07963,0.411873,0.186813]"
11,../../Data_Processing/Scenario3/resources/masks\517.jpg,"[0.394271,0.246296,0.117708,0.077778,0.396495,0.186813]"
11,../../Data_Processing/Scenario3/resources/masks\518.jpg,"[0.369792,0.246296,0.129167,0.077778,0.380953,0.186813]"
10,../../Data_Processing/Scenario3/resources/masks\519.jpg,"[0.353646,0.24537,0.126042,0.075926,0.365310,0.186813]"
10,../../Data_Processing/Scenario3/resources/masks\520.jpg,"[0.333333,0.24537,0.125,0.075926,0.349502,0.186813]"
9,../../Data_Processing/Scenario3/resources/masks\521.jpg,"[0.308854,0.24537,0.121875,0.075926,0.333572,0.186813]"
9,../../Data_Processing/Scenario3/resources/masks\522.jpg,"[0.285938,0.243519,0.132292,0.075926,0.317560,0.186813]"
7,../../Data_Processing/Scenario3/resources/masks\523.jpg,"[0.272396,0.244444,0.128125,0.077778,0.301241,0.187336]"
7,../../Data_Processing/Scenario3/resources/masks\524.jpg,"[0.245833,0.243519,0.122917,0.075926,0.284739,0.187336]"
6,../../Data_Processing/Scenario3/resources/masks\525.jpg,"[0.219271,0.243519,0.128125,0.075926,0.268011,0.187860]"
6,../../Data_Processing/Scenario3/resources/masks\526.jpg,"[0.200521,0.243519,0.134375,0.075926,0.251079,0.188383]"
6,../../Data_Processing/Scenario3/resources/masks\527.jpg,"[0.180729,0.242593,0.128125,0.077778,0.233942,0.188906]"
4,../../Data_Processing/Scenario3/resources/masks\528.jpg,"[0.109896,0.241667,0.130208,0.075926,0.199014,0.189953]"
4,../../Data_Processing/Scenario3/resources/masks\529.jpg,"[0.09375,0.239815,0.13125,0.075926,0.180794,0.190999]"
2,../../Data_Processing/Scenario3/resources/masks\530.jpg,"[0.071875,0.238889,0.127083,0.077778,0.162655,0.192046]"
1,../../Data_Processing/Scenario3/resources/masks\531.jpg,"[0.055208,0.238889,0.108333,0.077778,0.144230,0.192569]"
1,../../Data_Processing/Scenario3/resources/masks\532.jpg,"[0.047396,0.235185,0.090625,0.07037,0.125519,0.193616]"
1,../../Data_Processing/Scenario3/resources/masks\533.jpg,"[0.054688,0.387963,0.105208,0.135185,0.518926,0.852433]"
1,../../Data_Processing/Scenario3/resources/masks\534.jpg,"[0.089583,0.374074,0.164583,0.144444,0.537310,0.848247]"
3,../../Data_Processing/Scenario3/resources/masks\535.jpg,"[0.116667,0.37963,0.222917,0.155556,0.555510,0.844584]"
4,../../Data_Processing/Scenario3/resources/masks\536.jpg,"[0.1375,0.378704,0.272917,0.157407,0.573526,0.840921]"
6,../../Data_Processing/Scenario3/resources/masks\537.jpg,"[0.205208,0.37963,0.2625,0.151852,0.591378,0.837781]"
7,../../Data_Processing/Scenario3/resources/masks\538.jpg,"[0.25,0.376852,0.25,0.153704,0.609047,0.834118]"
9,../../Data_Processing/Scenario3/resources/masks\539.jpg,"[0.311979,0.376852,0.246875,0.15,0.626531,0.830979]"
11,../../Data_Processing/Scenario3/resources/masks\540.jpg,"[0.371875,0.376852,0.241667,0.15,0.644118,0.827839]"
12,../../Data_Processing/Scenario3/resources/masks\541.jpg,"[0.398958,0.375,0.241667,0.153704,0.664281,0.824176]"
14,../../Data_Processing/Scenario3/resources/masks\542.jpg,"[0.45,0.374074,0.245833,0.151852,0.684383,0.820513]"
16,../../Data_Processing/Scenario3/resources/masks\543.jpg,"[0.503125,0.374074,0.229167,0.148148,0.704464,0.816850]"
18,../../Data_Processing/Scenario3/resources/masks\544.jpg,"[0.582812,0.375,0.226042,0.15,0.724525,0.812664]"
20,../../Data_Processing/Scenario3/resources/masks\545.jpg,"[0.592708,0.375926,0.220833,0.148148,0.744545,0.809001]"
21,../../Data_Processing/Scenario3/resources/masks\546.jpg,"[0.660417,0.375,0.227083,0.15,0.764524,0.805338]"
23,../../Data_Processing/Scenario3/resources/masks\547.jpg,"[0.708854,0.374074,0.230208,0.148148,0.784319,0.800628]"
24,../../Data_Processing/Scenario3/resources/masks\548.jpg,"[0.759375,0.373148,0.225,0.146296,0.801701,0.796965]"
25,../../Data_Processing/Scenario3/resources/masks\549.jpg,"[0.792708,0.374074,0.2375,0.148148,0.819083,0.793302]"
27,../../Data_Processing/Scenario3/resources/masks\550.jpg,"[0.792188,0.374074,0.234375,0.148148,0.836404,0.789116]"
28,../../Data_Processing/Scenario3/resources/masks\551.jpg,"[0.839063,0.374074,0.234375,0.144444,0.853704,0.784406]"
28,../../Data_Processing/Scenario3/resources/masks\552.jpg,"[0.906771,0.371296,0.186458,0.142593,0.870984,0.779696]"
30,../../Data_Processing/Scenario3/resources/masks\553.jpg,"[0.922917,0.37037,0.154167,0.144444,0.888223,0.774464]"
30,../../Data_Processing/Scenario3/resources/masks\554.jpg,"[0.938542,0.372222,0.1,0.137037,0.905421,0.769231]"
29,../../Data_Processing/Scenario3/resources/masks\555.jpg,"[0.939063,0.259259,0.117708,0.077778,0.775710,0.201988]"
28,../../Data_Processing/Scenario3/resources/masks\556.jpg,"[0.931771,0.260185,0.134375,0.07963,0.756242,0.202512]"
27,../../Data_Processing/Scenario3/resources/masks\557.jpg,"[0.860417,0.260185,0.13125,0.075926,0.736795,0.203035]"
26,../../Data_Processing/Scenario3/resources/masks\558.jpg,"[0.831771,0.260185,0.132292,0.07963,0.717409,0.203558]"
26,../../Data_Processing/Scenario3/resources/masks\559.jpg,"[0.805729,0.259259,0.121875,0.077778,0.697920,0.204082]"
24,../../Data_Processing/Scenario3/resources/masks\560.jpg,"[0.776042,0.259259,0.122917,0.077778,0.675978,0.205128]"
24,../../Data_Processing/Scenario3/resources/masks\561.jpg,"[0.75,0.257407,0.122917,0.074074,0.653995,0.205651]"
22,../../Data_Processing/Scenario3/resources/masks\562.jpg,"[0.723437,0.255556,0.123958,0.074074,0.631950,0.206698]"
22,../../Data_Processing/Scenario3/resources/masks\563.jpg,"[0.692708,0.256481,0.120833,0.075926,0.609865,0.207221]"
21,../../Data_Processing/Scenario3/resources/masks\564.jpg,"[0.664583,0.25463,0.122917,0.075926,0.587738,0.208268]"
20,../../Data_Processing/Scenario3/resources/masks\565.jpg,"[0.634896,0.25463,0.121875,0.075926,0.565551,0.208791]"
19,../../Data_Processing/Scenario3/resources/masks\566.jpg,"[0.604688,0.253704,0.121875,0.077778,0.543465,0.208791]"
17,../../Data_Processing/Scenario3/resources/masks\567.jpg,"[0.565625,0.251852,0.122917,0.081481,0.521319,0.209838]"
17,../../Data_Processing/Scenario3/resources/masks\568.jpg,"[0.538021,0.25,0.119792,0.081481,0.499008,0.210361]"
15,../../Data_Processing/Scenario3/resources/masks\569.jpg,"[0.506771,0.249074,0.121875,0.07963,0.476555,0.210884]"
15,../../Data_Processing/Scenario3/resources/masks\570.jpg,"[0.478646,0.249074,0.119792,0.07963,0.453938,0.211408]"
14,../../Data_Processing/Scenario3/resources/masks\571.jpg,"[0.447917,0.249074,0.127083,0.07963,0.431177,0.211931]"
12,../../Data_Processing/Scenario3/resources/masks\572.jpg,"[0.422396,0.248148,0.121875,0.077778,0.408253,0.211931]"
11,../../Data_Processing/Scenario3/resources/masks\573.jpg,"[0.394271,0.248148,0.121875,0.077778,0.385289,0.212977]"
10,../../Data_Processing/Scenario3/resources/masks\574.jpg,"[0.364583,0.246296,0.125,0.077778,0.362058,0.213501]"
10,../../Data_Processing/Scenario3/resources/masks\575.jpg,"[0.335417,0.247222,0.129167,0.075926,0.338643,0.213501]"
9,../../Data_Processing/Scenario3/resources/masks\576.jpg,"[0.305729,0.246296,0.128125,0.077778,0.315024,0.214024]"
7,../../Data_Processing/Scenario3/resources/masks\577.jpg,"[0.276042,0.246296,0.127083,0.077778,0.291241,0.214547]"
7,../../Data_Processing/Scenario3/resources/masks\578.jpg,"[0.251563,0.24537,0.130208,0.07963,0.267275,0.214547]"
6,../../Data_Processing/Scenario3/resources/masks\579.jpg,"[0.220833,0.244444,0.135417,0.077778,0.243124,0.214547]"
6,../../Data_Processing/Scenario3/resources/masks\580.jpg,"[0.188542,0.244444,0.133333,0.077778,0.218687,0.214547]"
4,../../Data_Processing/Scenario3/resources/masks\581.jpg,"[0.158333,0.244444,0.129167,0.077778,0.197399,0.214547]"
4,../../Data_Processing/Scenario3/resources/masks\582.jpg,"[0.127604,0.242593,0.130208,0.077778,0.175927,0.214547]"
3,../../Data_Processing/Scenario3/resources/masks\583.jpg,"[0.095312,0.241667,0.134375,0.07963,0.154312,0.214547]"
2,../../Data_Processing/Scenario3/resources/masks\584.jpg,"[0.068229,0.241667,0.126042,0.07963,0.132533,0.214547]"
2,../../Data_Processing/Scenario3/resources/masks\585.jpg,"[0.049479,0.240741,0.094792,0.077778,0.110570,0.215071]"
1,../../Data_Processing/Scenario3/resources/masks\586.jpg,"[0.040104,0.237963,0.073958,0.083333,0.088464,0.215071]"
2,../../Data_Processing/Scenario3/resources/masks\587.jpg,"[0.071354,0.338889,0.134375,0.125926,0.512893,0.718995]"
3,../../Data_Processing/Scenario3/resources/masks\588.jpg,"[0.097396,0.336111,0.184375,0.131481,0.532014,0.712716]"
4,../../Data_Processing/Scenario3/resources/masks\589.jpg,"[0.127083,0.335185,0.235417,0.12963,0.550970,0.706436]"
6,../../Data_Processing/Scenario3/resources/masks\590.jpg,"[0.166667,0.334259,0.229167,0.127778,0.569763,0.700680]"
7,../../Data_Processing/Scenario3/resources/masks\591.jpg,"[0.232813,0.334259,0.223958,0.124074,0.588413,0.695447]"
9,../../Data_Processing/Scenario3/resources/masks\592.jpg,"[0.284896,0.333333,0.207292,0.125926,0.606900,0.690215]"
10,../../Data_Processing/Scenario3/resources/masks\593.jpg,"[0.340625,0.333333,0.2,0.125926,0.625222,0.685505]"
11,../../Data_Processing/Scenario3/resources/masks\594.jpg,"[0.386458,0.331481,0.202083,0.125926,0.643402,0.681319]"
13,../../Data_Processing/Scenario3/resources/masks\595.jpg,"[0.435417,0.330556,0.191667,0.124074,0.661725,0.676086]"
14,../../Data_Processing/Scenario3/resources/masks\596.jpg,"[0.474479,0.330556,0.194792,0.124074,0.682420,0.671900]"
16,../../Data_Processing/Scenario3/resources/masks\597.jpg,"[0.511458,0.330556,0.19375,0.12037,0.703094,0.667190]"
18,../../Data_Processing/Scenario3/resources/masks\598.jpg,"[0.558333,0.32963,0.189583,0.122222,0.723728,0.661957]"
19,../../Data_Processing/Scenario3/resources/masks\599.jpg,"[0.598437,0.32963,0.186458,0.118519,0.744361,0.657248]"
20,../../Data_Processing/Scenario3/resources/masks\600.jpg,"[0.64375,0.32963,0.185417,0.114815,0.764954,0.652015]"
21,../../Data_Processing/Scenario3/resources/masks\601.jpg,"[0.679167,0.327778,0.185417,0.122222,0.785526,0.646259]"
23,../../Data_Processing/Scenario3/resources/masks\602.jpg,"[0.71875,0.330556,0.1875,0.12037,0.805975,0.640502]"
25,../../Data_Processing/Scenario3/resources/masks\603.jpg,"[0.791667,0.32963,0.1875,0.118519,0.842028,0.630560]"
26,../../Data_Processing/Scenario3/resources/masks\604.jpg,"[0.830208,0.32963,0.18125,0.118519,0.860289,0.625327]"
28,../../Data_Processing/Scenario3/resources/masks\605.jpg,"[0.867708,0.327778,0.189583,0.114815,0.878714,0.620094]"
28,../../Data_Processing/Scenario3/resources/masks\606.jpg,"[0.903125,0.327778,0.19375,0.118519,0.897323,0.614861]"
28,../../Data_Processing/Scenario3/resources/masks\607.jpg,"[0.91875,0.326852,0.1625,0.116667,0.916075,0.610152]"
30,../../Data_Processing/Scenario3/resources/masks\608.jpg,"[0.941667,0.324074,0.116667,0.114815,0.934991,0.604919]"
30,../../Data_Processing/Scenario3/resources/masks\609.jpg,"[0.948958,0.262037,0.1,0.07963,0.779820,0.208268]"
29,../../Data_Processing/Scenario3/resources/masks\610.jpg,"[0.933333,0.260185,0.13125,0.07963,0.759023,0.208268]"
28,../../Data_Processing/Scenario3/resources/masks\611.jpg,"[0.915104,0.260185,0.136458,0.072222,0.738410,0.208791]"
28,../../Data_Processing/Scenario3/resources/masks\612.jpg,"[0.885417,0.257407,0.1375,0.074074,0.717961,0.208791]"
27,../../Data_Processing/Scenario3/resources/masks\613.jpg,"[0.855208,0.258333,0.14375,0.072222,0.697675,0.208791]"
26,../../Data_Processing/Scenario3/resources/masks\614.jpg,"[0.822396,0.258333,0.132292,0.075926,0.677573,0.208791]"
25,../../Data_Processing/Scenario3/resources/masks\615.jpg,"[0.800521,0.260185,0.132292,0.075926,0.657533,0.209314]"
25,../../Data_Processing/Scenario3/resources/masks\616.jpg,"[0.769792,0.258333,0.120833,0.075926,0.635140,0.209314]"
23,../../Data_Processing/Scenario3/resources/masks\617.jpg,"[0.7375,0.256481,0.127083,0.075926,0.613075,0.209314]"
22,../../Data_Processing/Scenario3/resources/masks\618.jpg,"[0.710417,0.257407,0.122917,0.077778,0.591317,0.209314]"
22,../../Data_Processing/Scenario3/resources/masks\619.jpg,"[0.678125,0.256481,0.125,0.075926,0.569907,0.209314]"
20,../../Data_Processing/Scenario3/resources/masks\620.jpg,"[0.646875,0.25463,0.122917,0.072222,0.548803,0.209314]"
20,../../Data_Processing/Scenario3/resources/masks\621.jpg,"[0.626042,0.25463,0.122917,0.07963,0.528006,0.209314]"
19,../../Data_Processing/Scenario3/resources/masks\622.jpg,"[0.576562,0.251852,0.123958,0.077778,0.507065,0.208791]"
17,../../Data_Processing/Scenario3/resources/masks\623.jpg,"[0.547396,0.25,0.126042,0.081481,0.488702,0.209314]"
15,../../Data_Processing/Scenario3/resources/masks\624.jpg,"[0.519271,0.249074,0.126042,0.07963,0.470379,0.209314]"
15,../../Data_Processing/Scenario3/resources/masks\625.jpg,"[0.490104,0.25,0.128125,0.077778,0.452118,0.209314]"
14,../../Data_Processing/Scenario3/resources/masks\626.jpg,"[0.461458,0.248148,0.125,0.077778,0.433897,0.209838]"
14,../../Data_Processing/Scenario3/resources/masks\627.jpg,"[0.441667,0.248148,0.125,0.081481,0.415717,0.209838]"
11,../../Data_Processing/Scenario3/resources/masks\628.jpg,"[0.405729,0.247222,0.130208,0.07963,0.397599,0.210361]"
12,../../Data_Processing/Scenario3/resources/masks\629.jpg,"[0.376042,0.246296,0.13125,0.077778,0.379522,0.210361]"
10,../../Data_Processing/Scenario3/resources/masks\630.jpg,"[0.360417,0.246296,0.129167,0.077778,0.361117,0.210884]"
9,../../Data_Processing/Scenario3/resources/masks\631.jpg,"[0.326562,0.247222,0.126042,0.07963,0.340422,0.211408]"
9,../../Data_Processing/Scenario3/resources/masks\632.jpg,"[0.298958,0.246296,0.129167,0.077778,0.319564,0.211931]"
8,../../Data_Processing/Scenario3/resources/masks\633.jpg,"[0.270313,0.24537,0.130208,0.07963,0.298542,0.212454]"
6,../../Data_Processing/Scenario3/resources/masks\634.jpg,"[0.244271,0.244444,0.130208,0.077778,0.277356,0.212977]"
6,../../Data_Processing/Scenario3/resources/masks\635.jpg,"[0.214062,0.244444,0.128125,0.077778,0.256027,0.214024]"
5,../../Data_Processing/Scenario3/resources/masks\636.jpg,"[0.185938,0.243519,0.132292,0.075926,0.234515,0.214547]"
4,../../Data_Processing/Scenario3/resources/masks\637.jpg,"[0.161979,0.243519,0.130208,0.075926,0.212818,0.215594]"
4,../../Data_Processing/Scenario3/resources/masks\638.jpg,"[0.1375,0.242593,0.139583,0.077778,0.193820,0.216641]"
3,../../Data_Processing/Scenario3/resources/masks\639.jpg,"[0.110417,0.242593,0.14375,0.077778,0.174639,0.217164]"
2,../../Data_Processing/Scenario3/resources/masks\640.jpg,"[0.081771,0.241667,0.142708,0.07963,0.155293,0.218210]"
2,../../Data_Processing/Scenario3/resources/masks\641.jpg,"[0.067187,0.239815,0.115625,0.07963,0.135764,0.218734]"
1,../../Data_Processing/Scenario3/resources/masks\642.jpg,"[0.048438,0.234259,0.094792,0.068519,0.116071,0.219780]"
2,../../Data_Processing/Scenario3/resources/masks\643.jpg,"[0.071875,0.342593,0.141667,0.137037,0.506350,0.782313]"
3,../../Data_Processing/Scenario3/resources/masks\644.jpg,"[0.102604,0.344444,0.188542,0.140741,0.526267,0.782836]"
4,../../Data_Processing/Scenario3/resources/masks\645.jpg,"[0.126562,0.341667,0.232292,0.138889,0.546103,0.783359]"
5,../../Data_Processing/Scenario3/resources/masks\646.jpg,"[0.179167,0.344444,0.233333,0.140741,0.565878,0.783883]"
6,../../Data_Processing/Scenario3/resources/masks\647.jpg,"[0.218229,0.35,0.236458,0.137037,0.585571,0.784406]"
7,../../Data_Processing/Scenario3/resources/masks\648.jpg,"[0.257292,0.35,0.222917,0.133333,0.605243,0.784929]"
9,../../Data_Processing/Scenario3/resources/masks\649.jpg,"[0.314063,0.35,0.217708,0.140741,0.622503,0.785976]"
11,../../Data_Processing/Scenario3/resources/masks\650.jpg,"[0.359375,0.351852,0.216667,0.140741,0.639721,0.787023]"
12,../../Data_Processing/Scenario3/resources/masks\651.jpg,"[0.403646,0.352778,0.217708,0.142593,0.656878,0.787546]"
13,../../Data_Processing/Scenario3/resources/masks\652.jpg,"[0.433333,0.35463,0.216667,0.142593,0.674015,0.787546]"
15,../../Data_Processing/Scenario3/resources/masks\653.jpg,"[0.475521,0.355556,0.203125,0.140741,0.691111,0.787546]"
17,../../Data_Processing/Scenario3/resources/masks\654.jpg,"[0.534375,0.356481,0.214583,0.142593,0.708165,0.787023]"
18,../../Data_Processing/Scenario3/resources/masks\655.jpg,"[0.583333,0.355556,0.214583,0.144444,0.725159,0.786499]"
20,../../Data_Processing/Scenario3/resources/masks\656.jpg,"[0.613021,0.360185,0.213542,0.138889,0.742296,0.784929]"
22,../../Data_Processing/Scenario3/resources/masks\657.jpg,"[0.702604,0.363889,0.215625,0.142593,0.759187,0.782836]"
24,../../Data_Processing/Scenario3/resources/masks\658.jpg,"[0.710938,0.362037,0.217708,0.142593,0.776099,0.780743]"
25,../../Data_Processing/Scenario3/resources/masks\659.jpg,"[0.751042,0.363889,0.21875,0.138889,0.793010,0.777603]"
26,../../Data_Processing/Scenario3/resources/masks\660.jpg,"[0.792188,0.363889,0.228125,0.135185,0.809922,0.773940]"
28,../../Data_Processing/Scenario3/resources/masks\661.jpg,"[0.8375,0.363889,0.227083,0.138889,0.826854,0.770277]"
28,../../Data_Processing/Scenario3/resources/masks\662.jpg,"[0.903646,0.364815,0.192708,0.137037,0.843807,0.765568]"
30,../../Data_Processing/Scenario3/resources/masks\663.jpg,"[0.926562,0.364815,0.146875,0.140741,0.860780,0.760858]"
30,../../Data_Processing/Scenario3/resources/masks\664.jpg,"[0.949479,0.259259,0.098958,0.074074,0.788716,0.176871]"
28,../../Data_Processing/Scenario3/resources/masks\665.jpg,"[0.935417,0.258333,0.122917,0.07963,0.768451,0.177917]"
28,../../Data_Processing/Scenario3/resources/masks\666.jpg,"[0.9125,0.258333,0.14375,0.075926,0.748287,0.180010]"
