index,img,input
23,../../Data_Processing/Scenario1/resources/masks\569.jpg,"[0.7348958333333333, 0.28055555555555556, 0.17395833333333333, 0.09814814814814815, 0.32944938348781955, 0.22509225092686297]"
6,../../Data_Processing/Scenario1/resources/masks\570.jpg,"[0.18489583333333334, 0.20462962962962963, 0.121875, 0.06851851851851852, 0.7659213681801927, 0.7546125462776009]"
8,../../Data_Processing/Scenario1/resources/masks\571.jpg,"[0.30885416666666665, 0.2574074074074074, 0.16354166666666667, 0.09259259259259259, 0.6243065817211225, 0.09225092266789534]"
26,../../Data_Processing/Scenario1/resources/masks\572.jpg,"[0.7822916666666667, 0.23425925925925925, 0.14583333333333334, 0.07592592592592592, 0.22647222692649713, 0.8708487085533587]"
30,../../Data_Processing/Scenario1/resources/masks\573.jpg,"[0.95625, 0.27685185185185185, 0.0875, 0.10555555555555556, 0.1489789491558044, 0.29335793372470287]"
20,../../Data_Processing/Scenario1/resources/masks\574.jpg,"[0.6307291666666667, 0.2712962962962963, 0.171875, 0.09814814814814815, 0.3936435648403336, 0.19741697437557762]"
14,../../Data_Processing/Scenario1/resources/masks\575.jpg,"[0.48125, 0.2638888888888889, 0.15208333333333332, 0.09074074074074075, 0.49158208376795437, 0.1623616235441573]"
31,../../Data_Processing/Scenario1/resources/masks\576.jpg,"[0.9640625, 0.24537037037037038, 0.06770833333333333, 0.07592592592592592, 0.043143334712752085, 0.9234317344071998]"
3,../../Data_Processing/Scenario1/resources/masks\577.jpg,"[0.11979166666666667, 0.20092592592592592, 0.13125, 0.07222222222222222, 0.8340398730690436, 0.7020295204237597]"
24,../../Data_Processing/Scenario1/resources/masks\578.jpg,"[0.7479166666666667, 0.23333333333333334, 0.13541666666666666, 0.07407407407407407, 0.25026041035830704, 0.8579335792513788]"
29,../../Data_Processing/Scenario1/resources/masks\579.jpg,"[0.9338541666666667, 0.2814814814814815, 0.13229166666666667, 0.1, 0.17729706160678513, 0.24815498162661093]"
30,../../Data_Processing/Scenario1/resources/masks\580.jpg,"[0.9473958333333333, 0.24351851851851852, 0.09895833333333333, 0.07222222222222222, 0.06860298926479062, 0.9114391145377204]"
10,../../Data_Processing/Scenario1/resources/masks\581.jpg,"[0.3854166666666667, 0.25925925925925924, 0.15833333333333333, 0.09259259259259259, 0.5594341222388505, 0.13560885616317944]"
31,../../Data_Processing/Scenario1/resources/masks\582.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.11089847629813282, 0.30811808123620127]"
9,../../Data_Processing/Scenario1/resources/masks\583.jpg,"[0.35625, 0.2638888888888889, 0.17083333333333334, 0.09814814814814815, 0.5955039848769897, 0.03966789681405418]"
11,../../Data_Processing/Scenario1/resources/masks\584.jpg,"[0.3859375, 0.25555555555555554, 0.16354166666666667, 0.0962962962962963, 0.5530389283284204, 0.12361623629369994]"
26,../../Data_Processing/Scenario1/resources/masks\585.jpg,"[0.8270833333333333, 0.23148148148148148, 0.13958333333333334, 0.07777777777777778, 0.18340156487788153, 0.9031365313494708]"
30,../../Data_Processing/Scenario1/resources/masks\586.jpg,"[0.9364583333333333, 0.27685185185185185, 0.12708333333333333, 0.10185185185185185, 0.16918194811615642, 0.29612546123562533]"
28,../../Data_Processing/Scenario1/resources/masks\587.jpg,"[0.91875, 0.287962962962963, 0.1625, 0.10555555555555556, 0.20026162156335167, 0.23154981564340113]"
15,../../Data_Processing/Scenario1/resources/masks\588.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.47474625130386305, 0.8284132842283821]"
20,../../Data_Processing/Scenario1/resources/masks\589.jpg,"[0.6494791666666667, 0.27037037037037037, 0.16354166666666667, 0.0962962962962963, 0.3797146387007298, 0.20479704800023038]"
30,../../Data_Processing/Scenario1/resources/masks\590.jpg,"[0.9484375, 0.24351851851851852, 0.096875, 0.07222222222222222, 0.0710738596388838, 0.9271217710884297]"
13,../../Data_Processing/Scenario1/resources/masks\591.jpg,"[0.4640625, 0.2611111111111111, 0.16354166666666667, 0.09259259259259259, 0.5042755747205115, 0.15682656826011954]"
6,../../Data_Processing/Scenario1/resources/masks\592.jpg,"[0.21510416666666668, 0.20092592592592592, 0.115625, 0.06851851851851852, 0.7296092633454774, 0.7749077492042334]"
2,../../Data_Processing/Scenario1/resources/masks\593.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8803565805070258, 0.11623616253795076]"
2,../../Data_Processing/Scenario1/resources/masks\594.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.9610474552415397, 0.67250922513857]"
14,../../Data_Processing/Scenario1/resources/masks\595.jpg,"[0.4744791666666667, 0.26481481481481484, 0.16145833333333334, 0.09259259259259259, 0.498534434735673, 0.15959409616433132]"
26,../../Data_Processing/Scenario1/resources/masks\596.jpg,"[0.853125, 0.28425925925925927, 0.18125, 0.10555555555555556, 0.2463845352647278, 0.28321033219583835]"
9,../../Data_Processing/Scenario1/resources/masks\597.jpg,"[0.33541666666666664, 0.2537037037037037, 0.175, 0.1, 0.5816477314015225, 0.16143911450494627]"
15,../../Data_Processing/Scenario1/resources/masks\598.jpg,"[0.49895833333333334, 0.21944444444444444, 0.13541666666666666, 0.07222222222222222, 0.46946537147358536, 0.7343173432198719]"
7,../../Data_Processing/Scenario1/resources/masks\599.jpg,"[0.25625, 0.2064814814814815, 0.11875, 0.06851851851851852, 0.6841888520124505, 0.784132841431694]"
25,../../Data_Processing/Scenario1/resources/masks\600.jpg,"[0.8067708333333333, 0.2814814814814815, 0.18020833333333333, 0.1037037037037037, 0.2851432862521574, 0.24723247245630345]"
20,../../Data_Processing/Scenario1/resources/masks\601.jpg,"[0.6395833333333333, 0.2777777777777778, 0.16875, 0.1037037037037037, 0.3903732952295882, 0.14022140227690974]"
28,../../Data_Processing/Scenario1/resources/masks\602.jpg,"[0.9015625, 0.23981481481481481, 0.146875, 0.07592592592592592, 0.11872289914942784, 0.9298892989926416]"
2,../../Data_Processing/Scenario1/resources/masks\603.jpg,"[0.040625, 0.225, 0.08125, 0.09444444444444444, 0.8506819117793166, 0.09778597795193311]"
2,../../Data_Processing/Scenario1/resources/masks\604.jpg,"[0.0375, 0.22592592592592592, 0.075, 0.09259259259259259, 0.8475085390368742, 0.07564575642249265]"
28,../../Data_Processing/Scenario1/resources/masks\605.jpg,"[0.88125, 0.2361111111111111, 0.15208333333333332, 0.07592592592592592, 0.14582980063474085, 0.9142066421797392]"
2,../../Data_Processing/Scenario1/resources/masks\606.jpg,"[0.030729166666666665, 0.23425925925925925, 0.057291666666666664, 0.09074074074074075, 0.861437465176478, 0.000922509432500373]"
19,../../Data_Processing/Scenario1/resources/masks\607.jpg,"[0.5947916666666667, 0.22685185185185186, 0.13333333333333333, 0.07592592592592592, 0.3806593832484427, 0.7666051660159839]"
2,../../Data_Processing/Scenario1/resources/masks\608.jpg,"[0.0609375, 0.22870370370370371, 0.121875, 0.09444444444444444, 0.8272570916337645, 0.09870848712224059]"
24,../../Data_Processing/Scenario1/resources/masks\609.jpg,"[0.7322916666666667, 0.23148148148148148, 0.12708333333333333, 0.07777777777777778, 0.2602892371829527, 0.8819188192525307]"
21,../../Data_Processing/Scenario1/resources/masks\610.jpg,"[0.6635416666666667, 0.22962962962962963, 0.13125, 0.07037037037037037, 0.320631767646054, 0.8339483395124199]"
9,../../Data_Processing/Scenario1/resources/masks\611.jpg,"[0.32395833333333335, 0.25462962962962965, 0.16458333333333333, 0.09444444444444444, 0.6070589375280157, 0.11808118087856571]"
28,../../Data_Processing/Scenario1/resources/masks\612.jpg,"[0.8682291666666667, 0.23425925925925925, 0.140625, 0.07592592592592592, 0.153193963331475, 0.9123616237080279]"
11,../../Data_Processing/Scenario1/resources/masks\613.jpg,"[0.4171875, 0.25925925925925924, 0.16979166666666667, 0.1, 0.5300985925760203, 0.13191881935085306]"
2,../../Data_Processing/Scenario1/resources/masks\614.jpg,"[0.07239583333333334, 0.23148148148148148, 0.14270833333333333, 0.08888888888888889, 0.7991327729538145, 0.08487084864995324]"
13,../../Data_Processing/Scenario1/resources/masks\615.jpg,"[0.4703125, 0.26851851851851855, 0.16145833333333334, 0.1, 0.4993822823978705, 0.08579335808245363]"
31,../../Data_Processing/Scenario1/resources/masks\616.jpg,"[0.9630208333333333, 0.24166666666666667, 0.06770833333333333, 0.07592592592592592, 0.041423415132553466, 0.9308118081629491]"
12,../../Data_Processing/Scenario1/resources/masks\617.jpg,"[0.4296875, 0.2611111111111111, 0.159375, 0.09259259259259259, 0.5282091034633821, 0.146678966731255]"
6,../../Data_Processing/Scenario1/resources/masks\618.jpg,"[0.22135416666666666, 0.25092592592592594, 0.16979166666666667, 0.09444444444444444, 0.6868292919189832, 0.09501845030991422]"
2,../../Data_Processing/Scenario1/resources/masks\619.jpg,"[0.06666666666666667, 0.19722222222222222, 0.12083333333333333, 0.06851851851851852, 0.8811802039650568, 0.7250922509924113]"
7,../../Data_Processing/Scenario1/resources/masks\620.jpg,"[0.221875, 0.2064814814814815, 0.12083333333333333, 0.06851851851851852, 0.7307235774256298, 0.7629151292036576]"
2,../../Data_Processing/Scenario1/resources/masks\621.jpg,"[0.08958333333333333, 0.24166666666666667, 0.17291666666666666, 0.09074074074074075, 0.7742302754246397, 0.09040590432728036]"
21,../../Data_Processing/Scenario1/resources/masks\622.jpg,"[0.6947916666666667, 0.27685185185185185, 0.16875, 0.09444444444444444, 0.34759332380309393, 0.24446494455209167]"
4,../../Data_Processing/Scenario1/resources/masks\623.jpg,"[0.15989583333333332, 0.25, 0.17395833333333333, 0.0962962962962963, 0.7325646181127227, 0.06918819183705094]"
21,../../Data_Processing/Scenario1/resources/masks\624.jpg,"[0.7067708333333333, 0.2796296296296296, 0.171875, 0.1037037037037037, 0.3447348659213641, 0.201107011187904]"
9,../../Data_Processing/Scenario1/resources/masks\625.jpg,"[0.32916666666666666, 0.2537037037037037, 0.17083333333333334, 0.1, 0.5885516339264834, 0.15867158673183093]"
25,../../Data_Processing/Scenario1/resources/masks\626.jpg,"[0.7817708333333333, 0.23425925925925925, 0.146875, 0.07592592592592592, 0.22986361764413668, 0.865313653269321]"
30,../../Data_Processing/Scenario1/resources/masks\627.jpg,"[0.9421875, 0.24444444444444444, 0.109375, 0.07407407407407407, 0.07843802233561796, 0.9068265682928937]"
17,../../Data_Processing/Scenario1/resources/masks\628.jpg,"[0.5380208333333333, 0.21851851851851853, 0.11354166666666667, 0.06666666666666667, 0.4327899033526122, 0.8376383764558427]"
4,../../Data_Processing/Scenario1/resources/masks\629.jpg,"[0.11770833333333333, 0.24444444444444444, 0.16875, 0.09259259259259259, 0.7650250720752375, 0.07656826572389658]"
2,../../Data_Processing/Scenario1/resources/masks\630.jpg,"[0.033854166666666664, 0.18981481481481483, 0.06354166666666666, 0.07222222222222222, 0.9377922046456395, 0.7370848709929871]"
7,../../Data_Processing/Scenario1/resources/masks\631.jpg,"[0.3026041666666667, 0.25277777777777777, 0.17604166666666668, 0.09444444444444444, 0.6112012790395498, 0.1531365315788896]"
23,../../Data_Processing/Scenario1/resources/masks\632.jpg,"[0.7036458333333333, 0.2324074074074074, 0.140625, 0.07592592592592592, 0.2990237639662158, 0.7988929890742889]"
27,../../Data_Processing/Scenario1/resources/masks\633.jpg,"[0.8557291666666667, 0.2388888888888889, 0.153125, 0.07777777777777778, 0.17293670212005385, 0.8616236163258981]"
15,../../Data_Processing/Scenario1/resources/masks\634.jpg,"[0.5328125, 0.2722222222222222, 0.16770833333333332, 0.0962962962962963, 0.45960611419859154, 0.1051660517076823]"
20,../../Data_Processing/Scenario1/resources/masks\635.jpg,"[0.6645833333333333, 0.27314814814814814, 0.1625, 0.09814814814814815, 0.3723504760039956, 0.2084870849436532]"
7,../../Data_Processing/Scenario1/resources/masks\636.jpg,"[0.2755208333333333, 0.25462962962962965, 0.17395833333333333, 0.09444444444444444, 0.6455269978933239, 0.10608856087798978]"
2,../../Data_Processing/Scenario1/resources/masks\637.jpg,"[0.036458333333333336, 0.225, 0.07291666666666667, 0.09444444444444444, 0.8414524841913231, 0.11808118087856571]"
27,../../Data_Processing/Scenario1/resources/masks\638.jpg,"[0.8864583333333333, 0.23981481481481481, 0.15, 0.07592592592592592, 0.13250647997797094, 0.9261992619181223]"
2,../../Data_Processing/Scenario1/resources/masks\639.jpg,"[0.03333333333333333, 0.19166666666666668, 0.06458333333333334, 0.07592592592592592, 0.9515273370314249, 0.6817343173660306]"
27,../../Data_Processing/Scenario1/resources/masks\640.jpg,"[0.8536458333333333, 0.23981481481481481, 0.153125, 0.07592592592592592, 0.16852789419056488, 0.8643911438368206]"
14,../../Data_Processing/Scenario1/resources/masks\641.jpg,"[0.49270833333333336, 0.2638888888888889, 0.16458333333333333, 0.09814814814814815, 0.4759816864909096, 0.19649446520527014]"
19,../../Data_Processing/Scenario1/resources/masks\642.jpg,"[0.5869791666666667, 0.2222222222222222, 0.11354166666666667, 0.07037037037037037, 0.3915602819738771, 0.8496309963253221]"
3,../../Data_Processing/Scenario1/resources/masks\643.jpg,"[0.08229166666666667, 0.19537037037037036, 0.12916666666666668, 0.06851851851851852, 0.8587243526058088, 0.7509225092030816]"
26,../../Data_Processing/Scenario1/resources/masks\644.jpg,"[0.8192708333333333, 0.2361111111111111, 0.146875, 0.07962962962962963, 0.20200576536492915, 0.8477859778536108]"
12,../../Data_Processing/Scenario1/resources/masks\645.jpg,"[0.4427083333333333, 0.2601851851851852, 0.16458333333333333, 0.09444444444444444, 0.5251810760320005, 0.14944649450437034]"
30,../../Data_Processing/Scenario1/resources/masks\646.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.11702720379060806, 0.2915129152529915]"
28,../../Data_Processing/Scenario1/resources/masks\647.jpg,"[0.9177083333333333, 0.28425925925925927, 0.16458333333333333, 0.10555555555555556, 0.2110171749777254, 0.27029520302495497]"
19,../../Data_Processing/Scenario1/resources/masks\648.jpg,"[0.6338541666666667, 0.26944444444444443, 0.15520833333333334, 0.09814814814814815, 0.38971924130399666, 0.22878228800138226]"
12,../../Data_Processing/Scenario1/resources/masks\649.jpg,"[0.40729166666666666, 0.2175925925925926, 0.12708333333333333, 0.07222222222222222, 0.5459170078282621, 0.7103321033498163]"
9,../../Data_Processing/Scenario1/resources/masks\650.jpg,"[0.030729166666666665, 0.18796296296296297, 0.059375, 0.07592592592592592, 0.9537317409875632, 0.7343173432198719]"
27,../../Data_Processing/Scenario1/resources/masks\651.jpg,"[0.8567708333333334, 0.23796296296296296, 0.15520833333333334, 0.07592592592592592, 0.15995252052816297, 0.8874538745365685]"
22,../../Data_Processing/Scenario1/resources/masks\652.jpg,"[0.6708333333333333, 0.22407407407407406, 0.12916666666666668, 0.07037037037037037, 0.3144061432680634, 0.8680811809113398]"
4,../../Data_Processing/Scenario1/resources/masks\653.jpg,"[0.13385416666666666, 0.2462962962962963, 0.17604166666666668, 0.0962962962962963, 0.7542937428822426, 0.0793357934970119]"
6,../../Data_Processing/Scenario1/resources/masks\654.jpg,"[0.2109375, 0.25, 0.171875, 0.0962962962962963, 0.681039703491387, 0.09778597795193311]"
2,../../Data_Processing/Scenario1/resources/masks\655.jpg,"[-1.0, -1.0, -1.0, -1.0, 0.8670332598674682, 0.11715867170825824]"
20,../../Data_Processing/Scenario1/resources/masks\656.jpg,"[0.6479166666666667, 0.27314814814814814, 0.16458333333333333, 0.09444444444444444, 0.38618250525808406, 0.20295202952851896]"
2,../../Data_Processing/Scenario1/resources/masks\657.jpg,"[-1.0, -1.0, -1.0, -1.0, 1.0, 0.6540590406836488]"
19,../../Data_Processing/Scenario1/resources/masks\658.jpg,"[0.603125, 0.27037037037037037, 0.175, 0.1, 0.4088079261669839, 0.22140221398344018]"
2,../../Data_Processing/Scenario1/resources/masks\659.jpg,"[0.05677083333333333, 0.22592592592592592, 0.11354166666666667, 0.09259259259259259, 0.8068845231409729, 0.1208487085205846]"
22,../../Data_Processing/Scenario1/resources/masks\660.jpg,"[0.6822916666666666, 0.22870370370370371, 0.12916666666666668, 0.07222222222222222, 0.298515055351685, 0.8763837638373965]"
12,../../Data_Processing/Scenario1/resources/masks\661.jpg,"[0.421875, 0.25833333333333336, 0.16041666666666668, 0.09814814814814815, 0.5233158111407411, 0.13376383769146802]"
20,../../Data_Processing/Scenario1/resources/masks\662.jpg,"[0.6197916666666666, 0.225, 0.13333333333333333, 0.07222222222222222, 0.3549574864998281, 0.8302583024379007]"
13,../../Data_Processing/Scenario1/resources/masks\663.jpg,"[0.45989583333333334, 0.2574074074074074, 0.16770833333333332, 0.1, 0.5008115113559478, 0.14206642074862114]"
28,../../Data_Processing/Scenario1/resources/masks\664.jpg,"[0.9109375, 0.28425925925925927, 0.178125, 0.10925925925925926, 0.20893389211126895, 0.29797047983843317]"
28,../../Data_Processing/Scenario1/resources/masks\665.jpg,"[0.9130208333333333, 0.28703703703703703, 0.17395833333333333, 0.1037037037037037, 0.21998013614776402, 0.23154981564340113]"
6,../../Data_Processing/Scenario1/resources/masks\666.jpg,"[0.16614583333333333, 0.2, 0.12395833333333334, 0.06666666666666667, 0.7704028487738181, 0.7629151292036576]"
3,../../Data_Processing/Scenario1/resources/masks\667.jpg,"[0.05625, 0.19722222222222222, 0.10833333333333334, 0.06851851851851852, 0.9064702890018682, 0.6900369005542802]"
8,../../Data_Processing/Scenario1/resources/masks\668.jpg,"[0.2713541666666667, 0.20462962962962963, 0.12395833333333334, 0.06851851851851852, 0.6766551197832769, 0.7887453874143279]"
2,../../Data_Processing/Scenario1/resources/masks\669.jpg,"[0.06510416666666667, 0.23796296296296296, 0.128125, 0.09074074074074075, 0.8135704076907367, 0.002767527773115336]"
12,../../Data_Processing/Scenario1/resources/masks\670.jpg,"[0.40208333333333335, 0.21574074074074073, 0.12083333333333333, 0.07592592592592592, 0.5639882754794001, 0.7666051660159839]"
30,../../Data_Processing/Scenario1/resources/masks\671.jpg,"[0.9505208333333334, 0.24444444444444444, 0.09270833333333334, 0.07407407407407407, 0.06373392118074081, 0.9142066421797392]"
4,../../Data_Processing/Scenario1/resources/masks\672.jpg,"[0.1734375, 0.2490740740740741, 0.16770833333333332, 0.09444444444444444, 0.7238196749178812, 0.08579335808245363]"
28,../../Data_Processing/Scenario1/resources/masks\673.jpg,"[0.9151041666666667, 0.23796296296296296, 0.15104166666666666, 0.07592592592592592, 0.11642159830777418, 0.9225092251057959]"
26,../../Data_Processing/Scenario1/resources/masks\674.jpg,"[0.8286458333333333, 0.23703703703703705, 0.14895833333333333, 0.07777777777777778, 0.1900632252062665, 0.853321033268745]"
11,../../Data_Processing/Scenario1/resources/masks\675.jpg,"[0.39739583333333334, 0.25925925925925924, 0.16354166666666667, 0.09259259259259259, 0.5495506407252654, 0.13929889310660226]"
30,../../Data_Processing/Scenario1/resources/masks\676.jpg,"[0.9369791666666667, 0.2851851851851852, 0.12395833333333334, 0.1037037037037037, 0.17065962549977903, 0.23800738022884285]"
30,../../Data_Processing/Scenario1/resources/masks\677.jpg,"[0.9390625, 0.24166666666666667, 0.109375, 0.07222222222222222, 0.08599597878617048, 0.9169741696906617]"
18,../../Data_Processing/Scenario1/resources/masks\678.jpg,"[0.5744791666666667, 0.22037037037037038, 0.09479166666666666, 0.06666666666666667, 0.4122962137529265, 0.8422509227006695]"
4,../../Data_Processing/Scenario1/resources/masks\679.jpg,"[0.16875, 0.25, 0.16875, 0.0962962962962963, 0.6791744386001277, 0.0867158672527611]"
28,../../Data_Processing/Scenario1/resources/masks\680.jpg,"[0.8958333333333334, 0.2388888888888889, 0.15, 0.07777777777777778, 0.14367384510414785, 0.8976014761965295]"
17,../../Data_Processing/Scenario1/resources/masks\681.jpg,"[0.5067708333333333, 0.21666666666666667, 0.11979166666666667, 0.07407407407407407, 0.4502555655209162, 0.8339483395124199]"
22,../../Data_Processing/Scenario1/resources/masks\682.jpg,"[0.6895833333333333, 0.22962962962962963, 0.13125, 0.07037037037037037, 0.2969404810997594, 0.8791512917416083]"
20,../../Data_Processing/Scenario1/resources/masks\683.jpg,"[0.6276041666666666, 0.22685185185185186, 0.140625, 0.07222222222222222, 0.35096049029935467, 0.8238007381146518]"
4,../../Data_Processing/Scenario1/resources/masks\684.jpg,"[0.13125, 0.20092592592592592, 0.125, 0.07222222222222222, 0.8102274654158549, 0.7592250923913312]"
2,../../Data_Processing/Scenario1/resources/masks\685.jpg,"[0.08697916666666666, 0.20092592592592592, 0.13229166666666667, 0.06851851851851852, 0.8626244519207669, 0.697416974178933]"
5,../../Data_Processing/Scenario1/resources/masks\686.jpg,"[0.109375, 0.19722222222222222, 0.12916666666666668, 0.06851851851851852, 0.825076911899005, 0.7610701106008497]"
3,../../Data_Processing/Scenario1/resources/masks\687.jpg,"[0.0984375, 0.2, 0.128125, 0.06666666666666667, 0.8477750054548291, 0.7333948339184678]"
6,../../Data_Processing/Scenario1/resources/masks\688.jpg,"[0.2546875, 0.25092592592592594, 0.16770833333333332, 0.09444444444444444, 0.6531334027694218, 0.1217712176908921]"
2,../../Data_Processing/Scenario1/resources/masks\689.jpg,"[0.03333333333333333, 0.18981481481481483, 0.0625, 0.07222222222222222, 0.9343765897066211, 0.7204797050097773]"
9,../../Data_Processing/Scenario1/resources/masks\690.jpg,"[0.30052083333333335, 0.21296296296296297, 0.121875, 0.07037037037037037, 0.6458661369754153, 0.6872693727811648]"
17,../../Data_Processing/Scenario1/resources/masks\691.jpg,"[0.5458333333333333, 0.2722222222222222, 0.16458333333333333, 0.1, 0.45427678592555615, 0.10793357948079764]"
30,../../Data_Processing/Scenario1/resources/masks\692.jpg,"[0.9453125, 0.27870370370370373, 0.10729166666666666, 0.10555555555555556, 0.1615270947973009, 0.28874538747987616]"
7,../../Data_Processing/Scenario1/resources/masks\693.jpg,"[0.2453125, 0.25092592592592594, 0.16979166666666667, 0.09444444444444444, 0.6509289988132835, 0.14206642074862114]"
2,../../Data_Processing/Scenario1/resources/masks\694.jpg,"[0.044270833333333336, 0.22685185185185186, 0.08854166666666667, 0.09444444444444444, 0.8396114435214427, 0.07749077489420406]"
10,../../Data_Processing/Scenario1/resources/masks\695.jpg,"[0.36614583333333334, 0.25833333333333336, 0.159375, 0.09444444444444444, 0.5728785639853021, 0.1300738007480452]"
12,../../Data_Processing/Scenario1/resources/masks\696.jpg,"[0.3953125, 0.21388888888888888, 0.11770833333333333, 0.07222222222222222, 0.567088975557706, 0.76199262003335]"
12,../../Data_Processing/Scenario1/resources/masks\697.jpg,"[0.434375, 0.25833333333333336, 0.15833333333333333, 0.09444444444444444, 0.518252949302873, 0.13560885616317944]"
6,../../Data_Processing/Scenario1/resources/masks\698.jpg,"[0.20989583333333334, 0.2490740740740741, 0.171875, 0.09444444444444444, 0.6822266902528882, 0.11346863476483542]"
19,../../Data_Processing/Scenario1/resources/masks\699.jpg,"[0.6130208333333333, 0.27314814814814814, 0.16770833333333332, 0.10185185185185185, 0.4034301494684032, 0.17712177131784856]"
14,../../Data_Processing/Scenario1/resources/masks\700.jpg,"[0.4270833333333333, 0.21481481481481482, 0.125, 0.07407407407407407, 0.5328359293680683, 0.7702952029594067]"
12,../../Data_Processing/Scenario1/resources/masks\701.jpg,"[0.38177083333333334, 0.2175925925925926, 0.12395833333333334, 0.07222222222222222, 0.5175988953772814, 0.7297047972372379]"
15,../../Data_Processing/Scenario1/resources/masks\702.jpg,"[0.528125, 0.2712962962962963, 0.16875, 0.09444444444444444, 0.4647416487005962, 0.10332103323597089]"
12,../../Data_Processing/Scenario1/resources/masks\703.jpg,"[0.4510416666666667, 0.2574074074074074, 0.16458333333333333, 0.0962962962962963, 0.5022891887395704, 0.1872693728467131]"
11,../../Data_Processing/Scenario1/resources/masks\704.jpg,"[0.39791666666666664, 0.25555555555555554, 0.1625, 0.0962962962962963, 0.5400789709579082, 0.1282287822763338]"
26,../../Data_Processing/Scenario1/resources/masks\705.jpg,"[0.7932291666666667, 0.23148148148148148, 0.15104166666666666, 0.07777777777777778, 0.21656452120874561, 0.8939114391220102]"
22,../../Data_Processing/Scenario1/resources/masks\706.jpg,"[0.6921875, 0.27685185185185185, 0.165625, 0.09814814814814815, 0.3587606889292709, 0.21309963118847994]"
3,../../Data_Processing/Scenario1/resources/masks\707.jpg,"[0.1078125, 0.24259259259259258, 0.16979166666666667, 0.09259259259259259, 0.7642014485999941, 0.09870848712224059]"
30,../../Data_Processing/Scenario1/resources/masks\708.jpg,"[0.9489583333333333, 0.2777777777777778, 0.09583333333333334, 0.1037037037037037, 0.13485622926238228, 0.32472324721941104]"
21,../../Data_Processing/Scenario1/resources/masks\709.jpg,"[0.6572916666666667, 0.22685185185185186, 0.12916666666666668, 0.07222222222222222, 0.32935248661951655, 0.8699261993830513]"
29,../../Data_Processing/Scenario1/resources/masks\710.jpg,"[0.9395833333333333, 0.28703703703703703, 0.12083333333333333, 0.1037037037037037, 0.17436593106091877, 0.27029520302495497]"
24,../../Data_Processing/Scenario1/resources/masks\711.jpg,"[0.7348958333333333, 0.2324074074074074, 0.14479166666666668, 0.07592592592592592, 0.2533853346579918, 0.8551660517404565]"
24,../../Data_Processing/Scenario1/resources/masks\712.jpg,"[0.7567708333333333, 0.2361111111111111, 0.14270833333333333, 0.07592592592592592, 0.25365180107594665, 0.8228782288132479]"
14,../../Data_Processing/Scenario1/resources/masks\713.jpg,"[0.4984375, 0.26481481481481484, 0.16145833333333334, 0.0962962962962963, 0.48341852183456796, 0.16605166048758013]"
11,../../Data_Processing/Scenario1/resources/masks\714.jpg,"[0.3541666666666667, 0.2064814814814815, 0.13333333333333333, 0.07222222222222222, 0.5998401201595545, 0.8108856088126719]"
22,../../Data_Processing/Scenario1/resources/masks\715.jpg,"[0.6880208333333333, 0.23333333333333334, 0.140625, 0.07407407407407407, 0.3090525907736492, 0.7942804428294622]"
5,../../Data_Processing/Scenario1/resources/masks\716.jpg,"[0.2171875, 0.25092592592592594, 0.16979166666666667, 0.09444444444444444, 0.6754923572603667, 0.09778597795193311]"
17,../../Data_Processing/Scenario1/resources/masks\717.jpg,"[0.5651041666666666, 0.275, 0.165625, 0.09814814814814815, 0.43337128461406726, 0.15129151297608173]"
14,../../Data_Processing/Scenario1/resources/masks\718.jpg,"[0.4671875, 0.2638888888888889, 0.16145833333333334, 0.09444444444444444, 0.5015624621498423, 0.15867158673183093]"
20,../../Data_Processing/Scenario1/resources/masks\719.jpg,"[0.6369791666666667, 0.22314814814814815, 0.134375, 0.06851851851851852, 0.34272425571904414, 0.8597785978541868]"
19,../../Data_Processing/Scenario1/resources/masks\720.jpg,"[0.5916666666666667, 0.22592592592592592, 0.11875, 0.07407407407407407, 0.390009931926118, 0.7629151292036576]"
2,../../Data_Processing/Scenario1/resources/masks\721.jpg,"[0.0765625, 0.24166666666666667, 0.13854166666666667, 0.09074074074074075, 0.804631670742077, 0.09870848712224059]"
4,../../Data_Processing/Scenario1/resources/masks\722.jpg,"[0.07916666666666666, 0.20185185185185187, 0.13541666666666666, 0.07037037037037037, 0.8631816089780554, 0.6789667897240118]"
2,../../Data_Processing/Scenario1/resources/masks\723.jpg,"[0.0421875, 0.19166666666666668, 0.07604166666666666, 0.06851851851851852, 0.9184612775860762, 0.7250922509924113]"
4,../../Data_Processing/Scenario1/resources/masks\724.jpg,"[0.18645833333333334, 0.2490740740740741, 0.17083333333333334, 0.09444444444444444, 0.7141299871581145, 0.08763837642306858]"
22,../../Data_Processing/Scenario1/resources/masks\725.jpg,"[0.6723958333333333, 0.23055555555555557, 0.13645833333333332, 0.07222222222222222, 0.3204379738922356, 0.7887453874143279]"
19,../../Data_Processing/Scenario1/resources/masks\726.jpg,"[0.6140625, 0.27037037037037037, 0.165625, 0.1, 0.41139991763075895, 0.1946494466024623]"
