index,img,input
22,../../Data_Processing/Scenario4/resources/masks\788.jpg,"[0.685417,0.338889,0.202083,0.122222,0.495808,0.777965]"
24,../../Data_Processing/Scenario4/resources/masks\789.jpg,"[0.741667,0.337963,0.19375,0.127778,0.527847,0.770367]"
25,../../Data_Processing/Scenario4/resources/masks\790.jpg,"[0.799479,0.342593,0.196875,0.114815,0.559771,0.762347]"
27,../../Data_Processing/Scenario4/resources/masks\791.jpg,"[0.855208,0.344444,0.195833,0.111111,0.591579,0.754749]"
27,../../Data_Processing/Scenario4/resources/masks\792.jpg,"[0.905729,0.341667,0.188542,0.109259,0.623273,0.746729]"
29,../../Data_Processing/Scenario4/resources/masks\793.jpg,"[0.91875,0.337037,0.1625,0.114815,0.654874,0.739130]"
30,../../Data_Processing/Scenario4/resources/masks\794.jpg,"[0.942187,0.336111,0.115625,0.112963,0.686337,0.731110]"
28,../../Data_Processing/Scenario4/resources/masks\795.jpg,"[0.905208,0.236111,0.1,0.061111,0.826746,0.027860]"
28,../../Data_Processing/Scenario4/resources/masks\796.jpg,"[0.873958,0.236111,0.1,0.057407,0.800373,0.028704]"
26,../../Data_Processing/Scenario4/resources/masks\797.jpg,"[0.842708,0.237037,0.095833,0.055556,0.773655,0.029970]"
26,../../Data_Processing/Scenario4/resources/masks\798.jpg,"[0.802083,0.233333,0.108333,0.062963,0.746614,0.031237]"
25,../../Data_Processing/Scenario4/resources/masks\799.jpg,"[0.756771,0.235185,0.103125,0.062963,0.719228,0.032503]"
23,../../Data_Processing/Scenario4/resources/masks\800.jpg,"[0.728646,0.231481,0.092708,0.055556,0.691519,0.033347]"
17,../../Data_Processing/Scenario4/resources/masks\801.jpg,"[0.554167,0.225926,0.097917,0.07037,0.518311,0.041790]"
14,../../Data_Processing/Scenario4/resources/masks\802.jpg,"[0.484375,0.226852,0.10625,0.072222,0.457896,0.044745]"
9,../../Data_Processing/Scenario4/resources/masks\803.jpg,"[0.326042,0.221296,0.10625,0.061111,0.287221,0.051499]"
9,../../Data_Processing/Scenario4/resources/masks\804.jpg,"[0.294792,0.222222,0.097917,0.055556,0.250069,0.052765]"
7,../../Data_Processing/Scenario4/resources/masks\805.jpg,"[0.259375,0.22037,0.108333,0.062963,0.212479,0.054031]"
5,../../Data_Processing/Scenario4/resources/masks\806.jpg,"[0.238021,0.222222,0.105208,0.062963,0.174429,0.055298]"
2,../../Data_Processing/Scenario4/resources/masks\807.jpg,"[0.082292,0.34537,0.147917,0.131481,0.216717,0.818489]"
3,../../Data_Processing/Scenario4/resources/masks\808.jpg,"[0.117708,0.348148,0.222917,0.133333,0.245785,0.818489]"
6,../../Data_Processing/Scenario4/resources/masks\809.jpg,"[0.170833,0.348148,0.25,0.133333,0.274323,0.818911]"
7,../../Data_Processing/Scenario4/resources/masks\810.jpg,"[0.234896,0.351852,0.221875,0.137037,0.302354,0.819333]"
8,../../Data_Processing/Scenario4/resources/masks\811.jpg,"[0.283333,0.352778,0.239583,0.146296,0.330063,0.820177]"
10,../../Data_Processing/Scenario4/resources/masks\812.jpg,"[0.350521,0.357407,0.223958,0.144444,0.353579,0.820177]"
11,../../Data_Processing/Scenario4/resources/masks\813.jpg,"[0.388542,0.350926,0.235417,0.135185,0.376889,0.820177]"
13,../../Data_Processing/Scenario4/resources/masks\814.jpg,"[0.429688,0.35463,0.211458,0.131481,0.400014,0.820177]"
15,../../Data_Processing/Scenario4/resources/masks\815.jpg,"[0.50625,0.337963,0.241667,0.109259,0.422932,0.820177]"
17,../../Data_Processing/Scenario4/resources/masks\816.jpg,"[0.558333,0.351852,0.241667,0.122222,0.445665,0.820177]"
20,../../Data_Processing/Scenario4/resources/masks\817.jpg,"[0.626042,0.352778,0.214583,0.124074,0.468191,0.820177]"
21,../../Data_Processing/Scenario4/resources/masks\818.jpg,"[0.683854,0.359259,0.209375,0.144444,0.490533,0.820177]"
22,../../Data_Processing/Scenario4/resources/masks\819.jpg,"[0.694792,0.362037,0.208333,0.138889,0.512714,0.820599]"
24,../../Data_Processing/Scenario4/resources/masks\820.jpg,"[0.776042,0.365741,0.214583,0.138889,0.538396,0.820599]"
26,../../Data_Processing/Scenario4/resources/masks\821.jpg,"[0.853125,0.368519,0.229167,0.12963,0.563755,0.821022]"
28,../../Data_Processing/Scenario4/resources/masks\822.jpg,"[0.898958,0.368519,0.202083,0.12963,0.588746,0.821444]"
30,../../Data_Processing/Scenario4/resources/masks\823.jpg,"[0.926042,0.371296,0.147917,0.127778,0.613414,0.821444]"
30,../../Data_Processing/Scenario4/resources/masks\824.jpg,"[0.951562,0.261111,0.092708,0.081481,0.866915,0.292951]"
30,../../Data_Processing/Scenario4/resources/masks\825.jpg,"[0.932813,0.258333,0.123958,0.075926,0.839437,0.298860]"
28,../../Data_Processing/Scenario4/resources/masks\826.jpg,"[0.903646,0.258333,0.126042,0.064815,0.812051,0.304770]"
28,../../Data_Processing/Scenario4/resources/masks\827.jpg,"[0.872396,0.256481,0.136458,0.075926,0.779943,0.311102]"
26,../../Data_Processing/Scenario4/resources/masks\828.jpg,"[0.85625,0.259259,0.122917,0.07037,0.747950,0.317011]"
26,../../Data_Processing/Scenario4/resources/masks\829.jpg,"[0.820312,0.259259,0.121875,0.074074,0.716072,0.322921]"
25,../../Data_Processing/Scenario4/resources/masks\830.jpg,"[0.79375,0.256481,0.135417,0.07963,0.684310,0.328409]"
24,../../Data_Processing/Scenario4/resources/masks\831.jpg,"[0.766146,0.258333,0.109375,0.068519,0.652663,0.333474]"
23,../../Data_Processing/Scenario4/resources/masks\832.jpg,"[0.731771,0.258333,0.126042,0.072222,0.620762,0.338962]"
23,../../Data_Processing/Scenario4/resources/masks\833.jpg,"[0.70625,0.257407,0.122917,0.074074,0.594067,0.342761]"
22,../../Data_Processing/Scenario4/resources/masks\834.jpg,"[0.678646,0.257407,0.117708,0.07037,0.567441,0.346982]"
20,../../Data_Processing/Scenario4/resources/masks\835.jpg,"[0.647917,0.252778,0.1125,0.075926,0.540861,0.350359]"
20,../../Data_Processing/Scenario4/resources/masks\836.jpg,"[0.615104,0.252778,0.119792,0.07963,0.514350,0.353736]"
19,../../Data_Processing/Scenario4/resources/masks\837.jpg,"[0.574479,0.252778,0.123958,0.075926,0.487885,0.356691]"
17,../../Data_Processing/Scenario4/resources/masks\838.jpg,"[0.540104,0.253704,0.111458,0.074074,0.461466,0.359645]"
15,../../Data_Processing/Scenario4/resources/masks\839.jpg,"[0.5125,0.251852,0.116667,0.074074,0.435439,0.362178]"
14,../../Data_Processing/Scenario4/resources/masks\840.jpg,"[0.470313,0.253704,0.121875,0.081481,0.409135,0.364711]"
13,../../Data_Processing/Scenario4/resources/masks\841.jpg,"[0.432812,0.25,0.130208,0.081481,0.382923,0.367244]"
12,../../Data_Processing/Scenario4/resources/masks\842.jpg,"[0.417187,0.25,0.115625,0.074074,0.356758,0.369354]"
11,../../Data_Processing/Scenario4/resources/masks\843.jpg,"[0.372396,0.252778,0.123958,0.07963,0.330662,0.371887]"
9,../../Data_Processing/Scenario4/resources/masks\844.jpg,"[0.341146,0.247222,0.126042,0.075926,0.304634,0.373997]"
9,../../Data_Processing/Scenario4/resources/masks\845.jpg,"[0.307292,0.24537,0.129167,0.075926,0.278653,0.375686]"
7,../../Data_Processing/Scenario4/resources/masks\846.jpg,"[0.280208,0.24537,0.13125,0.075926,0.252764,0.377374]"
7,../../Data_Processing/Scenario4/resources/masks\847.jpg,"[0.245312,0.244444,0.121875,0.077778,0.230053,0.378641]"
6,../../Data_Processing/Scenario4/resources/masks\848.jpg,"[0.208333,0.24537,0.1375,0.07963,0.207251,0.379485]"
4,../../Data_Processing/Scenario4/resources/masks\849.jpg,"[0.148438,0.246296,0.142708,0.077778,0.184379,0.380751]"
3,../../Data_Processing/Scenario4/resources/masks\850.jpg,"[0.127083,0.243519,0.1375,0.07963,0.161415,0.381596]"
3,../../Data_Processing/Scenario4/resources/masks\851.jpg,"[0.09375,0.243519,0.139583,0.075926,0.138382,0.382018]"
3,../../Data_Processing/Scenario4/resources/masks\852.jpg,"[0.067187,0.241667,0.132292,0.075926,0.115234,0.382862]"
2,../../Data_Processing/Scenario4/resources/masks\853.jpg,"[0.105208,0.350926,0.191667,0.138889,0.220449,0.829464]"
4,../../Data_Processing/Scenario4/resources/masks\854.jpg,"[0.136458,0.349074,0.25,0.146296,0.251290,0.828198]"
6,../../Data_Processing/Scenario4/resources/masks\855.jpg,"[0.189062,0.352778,0.244792,0.142593,0.281993,0.826931]"
7,../../Data_Processing/Scenario4/resources/masks\856.jpg,"[0.2625,0.347222,0.23125,0.142593,0.312581,0.825243]"
9,../../Data_Processing/Scenario4/resources/masks\857.jpg,"[0.311458,0.352778,0.225,0.135185,0.342961,0.822710]"
11,../../Data_Processing/Scenario4/resources/masks\858.jpg,"[0.376042,0.356481,0.227083,0.135185,0.369334,0.820177]"
13,../../Data_Processing/Scenario4/resources/masks\859.jpg,"[0.454688,0.351852,0.223958,0.137037,0.395661,0.817645]"
16,../../Data_Processing/Scenario4/resources/masks\860.jpg,"[0.519271,0.353704,0.209375,0.133333,0.421895,0.815112]"
19,../../Data_Processing/Scenario4/resources/masks\861.jpg,"[0.577083,0.357407,0.220833,0.133333,0.448084,0.812157]"
20,../../Data_Processing/Scenario4/resources/masks\862.jpg,"[0.633333,0.356481,0.2125,0.131481,0.474226,0.809202]"
22,../../Data_Processing/Scenario4/resources/masks\863.jpg,"[0.710417,0.35,0.20625,0.137037,0.500276,0.805825]"
24,../../Data_Processing/Scenario4/resources/masks\864.jpg,"[0.764583,0.355556,0.2125,0.133333,0.526281,0.802870]"
27,../../Data_Processing/Scenario4/resources/masks\865.jpg,"[0.844792,0.358333,0.21875,0.127778,0.552193,0.799493]"
28,../../Data_Processing/Scenario4/resources/masks\866.jpg,"[0.896354,0.356481,0.207292,0.124074,0.581767,0.795272]"
30,../../Data_Processing/Scenario4/resources/masks\867.jpg,"[0.941146,0.356481,0.117708,0.12037,0.611295,0.791051]"
28,../../Data_Processing/Scenario4/resources/masks\868.jpg,"[0.890104,0.248148,0.121875,0.07037,0.797287,0.192064]"
28,../../Data_Processing/Scenario4/resources/masks\869.jpg,"[0.864062,0.249074,0.128125,0.072222,0.775060,0.197552]"
26,../../Data_Processing/Scenario4/resources/masks\870.jpg,"[0.842187,0.25,0.113542,0.066667,0.752764,0.203461]"
26,../../Data_Processing/Scenario4/resources/masks\871.jpg,"[0.826042,0.248148,0.1125,0.066667,0.729915,0.208949]"
25,../../Data_Processing/Scenario4/resources/masks\872.jpg,"[0.802604,0.247222,0.115625,0.068519,0.707435,0.213592]"
25,../../Data_Processing/Scenario4/resources/masks\873.jpg,"[0.782292,0.248148,0.10625,0.066667,0.684794,0.218658]"
24,../../Data_Processing/Scenario4/resources/masks\874.jpg,"[0.757812,0.246296,0.115625,0.07037,0.661991,0.223301]"
23,../../Data_Processing/Scenario4/resources/masks\875.jpg,"[0.744792,0.246296,0.110417,0.066667,0.639004,0.228789]"
23,../../Data_Processing/Scenario4/resources/masks\876.jpg,"[0.708333,0.24537,0.11875,0.075926,0.615902,0.233854]"
22,../../Data_Processing/Scenario4/resources/masks\877.jpg,"[0.691146,0.24537,0.115625,0.075926,0.592616,0.239341]"
22,../../Data_Processing/Scenario4/resources/masks\878.jpg,"[0.671354,0.24537,0.105208,0.072222,0.569352,0.243563]"
20,../../Data_Processing/Scenario4/resources/masks\879.jpg,"[0.646354,0.244444,0.107292,0.07037,0.545928,0.248628]"
20,../../Data_Processing/Scenario4/resources/masks\880.jpg,"[0.626042,0.242593,0.1125,0.07037,0.522365,0.253694]"
19,../../Data_Processing/Scenario4/resources/masks\881.jpg,"[0.594271,0.242593,0.111458,0.074074,0.498641,0.258337]"
18,../../Data_Processing/Scenario4/resources/masks\882.jpg,"[0.56875,0.242593,0.116667,0.074074,0.474779,0.262980]"
17,../../Data_Processing/Scenario4/resources/masks\883.jpg,"[0.546354,0.243519,0.109375,0.07963,0.450755,0.267623]"
15,../../Data_Processing/Scenario4/resources/masks\884.jpg,"[0.500521,0.243519,0.094792,0.07963,0.426594,0.272267]"
14,../../Data_Processing/Scenario4/resources/masks\885.jpg,"[0.469271,0.242593,0.103125,0.074074,0.402455,0.276910]"
12,../../Data_Processing/Scenario4/resources/masks\886.jpg,"[0.427604,0.239815,0.109375,0.068519,0.377971,0.281553]"
11,../../Data_Processing/Scenario4/resources/masks\887.jpg,"[0.406771,0.239815,0.109375,0.075926,0.353372,0.286197]"
11,../../Data_Processing/Scenario4/resources/masks\888.jpg,"[0.370312,0.240741,0.105208,0.07037,0.328635,0.290418]"
9,../../Data_Processing/Scenario4/resources/masks\889.jpg,"[0.327604,0.241667,0.115625,0.072222,0.303782,0.295061]"
9,../../Data_Processing/Scenario4/resources/masks\890.jpg,"[0.298438,0.239815,0.121875,0.072222,0.278814,0.299282]"
7,../../Data_Processing/Scenario4/resources/masks\891.jpg,"[0.271354,0.239815,0.117708,0.075926,0.253708,0.303504]"
6,../../Data_Processing/Scenario4/resources/masks\892.jpg,"[0.249479,0.242593,0.115625,0.077778,0.228510,0.307303]"
1,../../Data_Processing/Scenario4/resources/masks\893.jpg,"[0.05625,0.358333,0.1125,0.142593,0.168624,0.829042]"
2,../../Data_Processing/Scenario4/resources/masks\894.jpg,"[0.086458,0.347222,0.160417,0.135185,0.192395,0.828620]"
3,../../Data_Processing/Scenario4/resources/masks\895.jpg,"[0.111458,0.353704,0.208333,0.137037,0.215934,0.828198]"
4,../../Data_Processing/Scenario4/resources/masks\896.jpg,"[0.141667,0.352778,0.247917,0.142593,0.239382,0.828198]"
6,../../Data_Processing/Scenario4/resources/masks\897.jpg,"[0.1875,0.353704,0.241667,0.140741,0.262668,0.828198]"
7,../../Data_Processing/Scenario4/resources/masks\898.jpg,"[0.244271,0.352778,0.228125,0.138889,0.285770,0.828198]"
9,../../Data_Processing/Scenario4/resources/masks\899.jpg,"[0.3,0.352778,0.21875,0.138889,0.308688,0.828198]"
11,../../Data_Processing/Scenario4/resources/masks\900.jpg,"[0.359896,0.355556,0.219792,0.137037,0.331422,0.827775]"
12,../../Data_Processing/Scenario4/resources/masks\901.jpg,"[0.425521,0.360185,0.221875,0.138889,0.353994,0.827775]"
15,../../Data_Processing/Scenario4/resources/masks\902.jpg,"[0.480729,0.360185,0.221875,0.135185,0.376382,0.827353]"
19,../../Data_Processing/Scenario4/resources/masks\903.jpg,"[0.544271,0.362037,0.219792,0.135185,0.398540,0.826087]"
20,../../Data_Processing/Scenario4/resources/masks\904.jpg,"[0.624479,0.362037,0.215625,0.138889,0.428091,0.825243]"
22,../../Data_Processing/Scenario4/resources/masks\905.jpg,"[0.7125,0.362963,0.2125,0.133333,0.457527,0.823976]"
24,../../Data_Processing/Scenario4/resources/masks\906.jpg,"[0.763021,0.364815,0.213542,0.12963,0.486871,0.822288]"
25,../../Data_Processing/Scenario4/resources/masks\907.jpg,"[0.801562,0.364815,0.213542,0.12963,0.516100,0.819755]"
26,../../Data_Processing/Scenario4/resources/masks\908.jpg,"[0.845313,0.365741,0.223958,0.124074,0.545237,0.817222]"
28,../../Data_Processing/Scenario4/resources/masks\909.jpg,"[0.8875,0.365741,0.225,0.124074,0.574374,0.813001]"
28,../../Data_Processing/Scenario4/resources/masks\910.jpg,"[0.913021,0.362963,0.173958,0.122222,0.596163,0.810469]"
30,../../Data_Processing/Scenario4/resources/masks\911.jpg,"[0.939583,0.362037,0.120833,0.124074,0.617998,0.807092]"
28,../../Data_Processing/Scenario4/resources/masks\912.jpg,"[0.927604,0.242593,0.121875,0.066667,0.826815,0.159561]"
28,../../Data_Processing/Scenario4/resources/masks\913.jpg,"[0.901042,0.242593,0.116667,0.066667,0.801225,0.165893]"
28,../../Data_Processing/Scenario4/resources/masks\914.jpg,"[0.879687,0.24537,0.117708,0.068519,0.775659,0.171802]"
27,../../Data_Processing/Scenario4/resources/masks\915.jpg,"[0.855208,0.243519,0.110417,0.064815,0.750115,0.177712]"
26,../../Data_Processing/Scenario4/resources/masks\916.jpg,"[0.819271,0.244444,0.107292,0.066667,0.724618,0.183200]"
25,../../Data_Processing/Scenario4/resources/masks\917.jpg,"[0.795312,0.24537,0.111458,0.072222,0.699028,0.188687]"
24,../../Data_Processing/Scenario4/resources/masks\918.jpg,"[0.770312,0.246296,0.105208,0.066667,0.669891,0.195019]"
24,../../Data_Processing/Scenario4/resources/masks\919.jpg,"[0.745833,0.246296,0.104167,0.066667,0.640708,0.201351]"
22,../../Data_Processing/Scenario4/resources/masks\920.jpg,"[0.709375,0.241667,0.116667,0.072222,0.611526,0.207260]"
22,../../Data_Processing/Scenario4/resources/masks\921.jpg,"[0.686458,0.238889,0.110417,0.07037,0.582320,0.213170]"
20,../../Data_Processing/Scenario4/resources/masks\922.jpg,"[0.659896,0.238889,0.111458,0.07037,0.553068,0.219080]"
20,../../Data_Processing/Scenario4/resources/masks\923.jpg,"[0.632812,0.237963,0.107292,0.068519,0.523816,0.224989]"
19,../../Data_Processing/Scenario4/resources/masks\924.jpg,"[0.602604,0.240741,0.103125,0.07037,0.494426,0.230899]"
17,../../Data_Processing/Scenario4/resources/masks\925.jpg,"[0.566146,0.237963,0.115625,0.068519,0.465151,0.236809]"
16,../../Data_Processing/Scenario4/resources/masks\926.jpg,"[0.533854,0.238889,0.117708,0.074074,0.435669,0.243141]"
15,../../Data_Processing/Scenario4/resources/masks\927.jpg,"[0.504687,0.237963,0.113542,0.068519,0.405979,0.249050]"
15,../../Data_Processing/Scenario4/resources/masks\928.jpg,"[0.480729,0.238889,0.115625,0.07037,0.376106,0.255382]"
13,../../Data_Processing/Scenario4/resources/masks\929.jpg,"[0.445833,0.238889,0.114583,0.074074,0.346025,0.261714]"
12,../../Data_Processing/Scenario4/resources/masks\930.jpg,"[0.413542,0.237963,0.114583,0.068519,0.315736,0.268468]"
11,../../Data_Processing/Scenario4/resources/masks\931.jpg,"[0.377604,0.237963,0.113542,0.072222,0.285240,0.274377]"
10,../../Data_Processing/Scenario4/resources/masks\932.jpg,"[0.34375,0.236111,0.116667,0.072222,0.258223,0.279443]"
9,../../Data_Processing/Scenario4/resources/masks\933.jpg,"[0.310937,0.239815,0.113542,0.072222,0.231044,0.284086]"
9,../../Data_Processing/Scenario4/resources/masks\934.jpg,"[0.278646,0.237963,0.123958,0.075926,0.203750,0.288729]"
6,../../Data_Processing/Scenario4/resources/masks\935.jpg,"[0.241146,0.238889,0.115625,0.07037,0.176341,0.293373]"
5,../../Data_Processing/Scenario4/resources/masks\936.jpg,"[0.20625,0.237963,0.122917,0.072222,0.148770,0.297594]"
6,../../Data_Processing/Scenario4/resources/masks\937.jpg,"[0.169792,0.238889,0.129167,0.074074,0.121084,0.301815]"
3,../../Data_Processing/Scenario4/resources/masks\938.jpg,"[0.133854,0.237963,0.134375,0.075926,0.093261,0.306036]"
2,../../Data_Processing/Scenario4/resources/masks\939.jpg,"[0.061458,0.234259,0.122917,0.075926,0.032615,0.313634]"
1,../../Data_Processing/Scenario4/resources/masks\940.jpg,"[0.047396,0.22963,0.092708,0.085185,0.000000,0.317011]"
2,../../Data_Processing/Scenario4/resources/masks\941.jpg,"[0.070833,0.334259,0.135417,0.131481,0.125092,0.789363]"
2,../../Data_Processing/Scenario4/resources/masks\942.jpg,"[0.094792,0.328704,0.175,0.131481,0.155979,0.784719]"
4,../../Data_Processing/Scenario4/resources/masks\943.jpg,"[0.126562,0.331481,0.228125,0.125926,0.186751,0.780076]"
6,../../Data_Processing/Scenario4/resources/masks\944.jpg,"[0.190625,0.32963,0.220833,0.125926,0.217408,0.775433]"
7,../../Data_Processing/Scenario4/resources/masks\945.jpg,"[0.252604,0.330556,0.198958,0.127778,0.248134,0.770789]"
10,../../Data_Processing/Scenario4/resources/masks\946.jpg,"[0.325521,0.325,0.190625,0.131481,0.278469,0.766568]"
11,../../Data_Processing/Scenario4/resources/masks\947.jpg,"[0.386979,0.32963,0.201042,0.12963,0.308757,0.761925]"
14,../../Data_Processing/Scenario4/resources/masks\948.jpg,"[0.440104,0.327778,0.194792,0.12963,0.339022,0.757704]"
15,../../Data_Processing/Scenario4/resources/masks\949.jpg,"[0.510938,0.332407,0.196875,0.12037,0.369242,0.753060]"
20,../../Data_Processing/Scenario4/resources/masks\950.jpg,"[0.570312,0.333333,0.190625,0.122222,0.399438,0.747995]"
21,../../Data_Processing/Scenario4/resources/masks\951.jpg,"[0.670312,0.328704,0.186458,0.12037,0.429588,0.743352]"
23,../../Data_Processing/Scenario4/resources/masks\952.jpg,"[0.720313,0.330556,0.186458,0.124074,0.459715,0.738708]"
26,../../Data_Processing/Scenario4/resources/masks\953.jpg,"[0.798958,0.330556,0.19375,0.112963,0.489612,0.734065]"
27,../../Data_Processing/Scenario4/resources/masks\954.jpg,"[0.858854,0.330556,0.196875,0.116667,0.519509,0.729422]"
28,../../Data_Processing/Scenario4/resources/masks\955.jpg,"[0.905208,0.330556,0.189583,0.105556,0.549406,0.724356]"
29,../../Data_Processing/Scenario4/resources/masks\956.jpg,"[0.925,0.331481,0.15,0.103704,0.579303,0.719713]"
30,../../Data_Processing/Scenario4/resources/masks\957.jpg,"[0.9375,0.323148,0.122917,0.109259,0.609199,0.714648]"
28,../../Data_Processing/Scenario4/resources/masks\958.jpg,"[0.89375,0.238889,0.116667,0.07037,0.801755,0.116927]"
28,../../Data_Processing/Scenario4/resources/masks\959.jpg,"[0.868229,0.239815,0.115625,0.068519,0.775359,0.124947]"
26,../../Data_Processing/Scenario4/resources/masks\960.jpg,"[0.839063,0.240741,0.119792,0.066667,0.748733,0.132967]"
26,../../Data_Processing/Scenario4/resources/masks\961.jpg,"[0.801562,0.239815,0.109375,0.068519,0.721877,0.140988]"
24,../../Data_Processing/Scenario4/resources/masks\962.jpg,"[0.782292,0.239815,0.102083,0.064815,0.695020,0.149008]"
23,../../Data_Processing/Scenario4/resources/masks\963.jpg,"[0.746354,0.241667,0.111458,0.068519,0.668417,0.157450]"
22,../../Data_Processing/Scenario4/resources/masks\964.jpg,"[0.723958,0.244444,0.102083,0.055556,0.641676,0.165471]"
22,../../Data_Processing/Scenario4/resources/masks\965.jpg,"[0.7,0.243519,0.095833,0.068519,0.614819,0.173913]"
21,../../Data_Processing/Scenario4/resources/masks\966.jpg,"[0.672396,0.239815,0.105208,0.072222,0.587871,0.181933]"
20,../../Data_Processing/Scenario4/resources/masks\967.jpg,"[0.630208,0.240741,0.102083,0.066667,0.560784,0.189954]"
19,../../Data_Processing/Scenario4/resources/masks\968.jpg,"[0.594792,0.239815,0.108333,0.072222,0.533582,0.197974]"
17,../../Data_Processing/Scenario4/resources/masks\969.jpg,"[0.552604,0.237963,0.107292,0.072222,0.506104,0.205994]"
16,../../Data_Processing/Scenario4/resources/masks\970.jpg,"[0.520312,0.238889,0.113542,0.074074,0.482172,0.213592]"
15,../../Data_Processing/Scenario4/resources/masks\971.jpg,"[0.494271,0.240741,0.119792,0.077778,0.458057,0.221190]"
14,../../Data_Processing/Scenario4/resources/masks\972.jpg,"[0.463021,0.238889,0.107292,0.074074,0.433780,0.228366]"
12,../../Data_Processing/Scenario4/resources/masks\973.jpg,"[0.430729,0.237037,0.113542,0.066667,0.409319,0.235542]"
11,../../Data_Processing/Scenario4/resources/masks\974.jpg,"[0.395833,0.237963,0.1125,0.072222,0.384674,0.242296]"
11,../../Data_Processing/Scenario4/resources/masks\975.jpg,"[0.359896,0.237037,0.115625,0.07037,0.359844,0.249050]"
9,../../Data_Processing/Scenario4/resources/masks\976.jpg,"[0.332813,0.237963,0.113542,0.068519,0.334854,0.255382]"
8,../../Data_Processing/Scenario4/resources/masks\977.jpg,"[0.292708,0.239815,0.116667,0.07963,0.309955,0.260870]"
7,../../Data_Processing/Scenario4/resources/masks\978.jpg,"[0.25625,0.237037,0.11875,0.07037,0.280818,0.267623]"
6,../../Data_Processing/Scenario4/resources/masks\979.jpg,"[0.209896,0.240741,0.119792,0.077778,0.251474,0.273533]"
4,../../Data_Processing/Scenario4/resources/masks\980.jpg,"[0.173958,0.239815,0.127083,0.075926,0.221946,0.279021]"
4,../../Data_Processing/Scenario4/resources/masks\981.jpg,"[0.141667,0.239815,0.13125,0.072222,0.192187,0.284508]"
3,../../Data_Processing/Scenario4/resources/masks\982.jpg,"[0.071354,0.236111,0.130208,0.075926,0.132048,0.293373]"
1,../../Data_Processing/Scenario4/resources/masks\983.jpg,"[0.052604,0.234259,0.105208,0.07963,0.101529,0.297594]"
2,../../Data_Processing/Scenario4/resources/masks\984.jpg,"[0.085938,0.336111,0.159375,0.127778,0.158214,0.800338]"
3,../../Data_Processing/Scenario4/resources/masks\985.jpg,"[0.110417,0.337037,0.210417,0.125926,0.188594,0.795694]"
6,../../Data_Processing/Scenario4/resources/masks\986.jpg,"[0.155208,0.333333,0.233333,0.12963,0.218813,0.790629]"
7,../../Data_Processing/Scenario4/resources/masks\987.jpg,"[0.219271,0.338889,0.228125,0.12963,0.248871,0.785564]"
9,../../Data_Processing/Scenario4/resources/masks\988.jpg,"[0.279687,0.333333,0.219792,0.125926,0.278883,0.780076]"
10,../../Data_Processing/Scenario4/resources/masks\989.jpg,"[0.341667,0.337037,0.197917,0.125926,0.304634,0.775011]"
12,../../Data_Processing/Scenario4/resources/masks\990.jpg,"[0.401562,0.335185,0.192708,0.122222,0.330270,0.769523]"
14,../../Data_Processing/Scenario4/resources/masks\991.jpg,"[0.454167,0.333333,0.197917,0.122222,0.355814,0.764458]"
15,../../Data_Processing/Scenario4/resources/masks\992.jpg,"[0.497917,0.333333,0.191667,0.122222,0.381242,0.758970]"
17,../../Data_Processing/Scenario4/resources/masks\993.jpg,"[0.529167,0.332407,0.19375,0.12037,0.406578,0.753482]"
19,../../Data_Processing/Scenario4/resources/masks\994.jpg,"[0.604688,0.332407,0.180208,0.12037,0.431799,0.747995]"
21,../../Data_Processing/Scenario4/resources/masks\995.jpg,"[0.675521,0.328704,0.188542,0.124074,0.456928,0.742085]"
23,../../Data_Processing/Scenario4/resources/masks\996.jpg,"[0.719271,0.325926,0.192708,0.118519,0.481896,0.735753]"
24,../../Data_Processing/Scenario4/resources/masks\997.jpg,"[0.768229,0.330556,0.192708,0.116667,0.515133,0.728155]"
26,../../Data_Processing/Scenario4/resources/masks\998.jpg,"[0.824479,0.331481,0.192708,0.111111,0.548231,0.720135]"
27,../../Data_Processing/Scenario4/resources/masks\999.jpg,"[0.867188,0.32963,0.196875,0.107407,0.581168,0.711693]"
29,../../Data_Processing/Scenario4/resources/masks\1000.jpg,"[0.91875,0.323148,0.1625,0.112963,0.613967,0.702828]"
30,../../Data_Processing/Scenario4/resources/masks\1001.jpg,"[0.939063,0.315741,0.121875,0.109259,0.646628,0.693119]"
28,../../Data_Processing/Scenario4/resources/masks\1002.jpg,"[0.939583,0.241667,0.1125,0.072222,0.811037,0.181511]"
28,../../Data_Processing/Scenario4/resources/masks\1003.jpg,"[0.915625,0.241667,0.129167,0.07963,0.788903,0.192908]"
28,../../Data_Processing/Scenario4/resources/masks\1004.jpg,"[0.899479,0.24537,0.117708,0.072222,0.766423,0.203883]"
28,../../Data_Processing/Scenario4/resources/masks\1005.jpg,"[0.877604,0.24537,0.117708,0.072222,0.743574,0.214859]"
26,../../Data_Processing/Scenario4/resources/masks\1006.jpg,"[0.858854,0.247222,0.115625,0.068519,0.720380,0.225834]"
26,../../Data_Processing/Scenario4/resources/masks\1007.jpg,"[0.839583,0.249074,0.1125,0.068519,0.696563,0.235542]"
25,../../Data_Processing/Scenario4/resources/masks\1008.jpg,"[0.813542,0.250926,0.122917,0.075926,0.675742,0.244407]"
26,../../Data_Processing/Scenario4/resources/masks\1009.jpg,"[0.79375,0.250926,0.114583,0.072222,0.654713,0.253271]"
